High_Requirements,Low_Requirements,Instruction
The history shall system of capture received immunizations,to system the provide shall ability The documents CCD display,"Definition: In this task, confirm that the system can display CCD documents.
Emphasis & Caution: The document content must be readable.
Things to Avoid: Do not test unsupported document formats."
The system shall include ordering for tests laboratory reviewing and capabilities results,The system shall provide to ability the current non-numeric as and historical test results display textual data,"Definition: In this task, verify that the system displays current and historical non-numeric (textual) test results.
Emphasis & Caution: Both current and past results must be shown.
Things to Avoid: Do not include numeric-only test results."
shall system The allow infinite hierarchies be subclasses to of created in the User Class Hierarchy structure,The user shall provide to ability the present system list of tasks by user or a role,"Definition: In this task, verify that the system can display a list of tasks by user or role.
Emphasis & Caution: Ensure correct filtering by user and role.
Things to Avoid: Do not use unfiltered task views."
allow system shall a The user to foward notification to site else at the someone,The system the allow shall provider to redirect the another concerning requiring orders signature to notification provider,"Definition: In this task, confirm that the system can redirect orders requiring signatures to a notification provider.
Emphasis & Caution: Only unsigned orders should be redirected.
Things to Avoid: Do not redirect already signed orders."
The user the allow a system notification foward to to someone else at shall site,The clinical shall provide patient ability to send data to register a the trial a system in,"Definition: In this task, verify that patients can send clinical data to register in a trial system.
Emphasis & Caution: Data submission must complete successfully.
Things to Avoid: Do not submit incomplete registration data."
assign system shall allow document types to inherit authorizations from a higher level roles using classes to The when,the system ordering provide ability The to maintain medication shall dates,"Definition: In this task, check that the system maintains medication ordering dates.
Emphasis & Caution: Dates must be accurate and persistent.
Things to Avoid: Do not modify dates manually."
The interfaces Billing/Practice open an provide source integration platform to build system to shall Management systems,The a shall be able system to all patients on identify specific medication,"Definition: In this task, verify that the system can identify all patients on a specific medication.
Emphasis & Caution: Results must include all matching patients.
Things to Avoid: Do not include patients on other medications."
system shall capture The history of received immunizations,The configure shall provide the ability order system to within orders sets with default order details,"Definition: In this task, confirm that the system allows configuration of order sets with default order details.
Emphasis & Caution: Default details must auto-populate.
Things to Avoid: Do not change defaults during testing."
The progress note pre-defined have system shall templates,The maintain shall provide to ability medication system the ordering dates,"Definition: In this task, verify that the system maintains medication ordering dates consistently.
Emphasis & Caution: Ordering dates must remain unchanged over time.
Things to Avoid: Do not overwrite existing dates."
The system will NEW when the user tries to login if tabs PERSON RESTRICT assigned to the user in their abort are file or if the not PATIENT SELECTION prompt does not contain a Yes or No,The system shall query the to to send a provide patient coordinate ability identification,"Definition: In this task, check that the system can query and send patient identification and coordination data.
Emphasis & Caution: Patient identity must be correctly matched.
Things to Avoid: Do not send data for the wrong patient."
The system shall reviewing capabilities include ordering laboratory for and tests results,When access to a the and restricted the chart break is glass has occurred,"Definition: In this task, verify that the system records and indicates when break-glass access to a restricted chart occurs.
Emphasis & Caution: The access event must be clearly logged.
Things to Avoid: Do not access charts without triggering break-glass."
The system allow record physician offices to patients social security numbers or medical shall numbers to identify use,The system shall have the external through provide access to test and procedure instructions These can be customized by the physician or health organization. that instructions may reside within the system or be provided to links to ability sources,"Definition: In this task, confirm that the system provides external access to test and procedure instructions, customizable by physicians or organizations.
Emphasis & Caution: Instructions may be internal or linked externally.
Things to Avoid: Do not use non-customizable instructions."
The have shall system pre-defined progress note templates,The system shall selectable the a range present medications to be administered over ability provide date/time to,"Definition: In this task, verify that the system allows selecting medications to be administered over a specified date/time range.
Emphasis & Caution: Ensure both date and time selection work.
Things to Avoid: Do not select a single time point only."
The formats shall allow users several enter time in system different to,The HIE SHALL have the ability Respond to to a request for a prescription pharmacy from a change using NCPDP 8.1 Script (RXCHG,"Definition: In this task, confirm that the HIE can respond to prescription change requests using NCPDP 8.1 Script (RXCHG).
Emphasis & Caution: Use the correct NCPDP 8.1 RXCHG format.
Things to Avoid: Do not use other message standards."
way user a provide shall The for system to quickly click on the specifications that he or she wants for each order placed,maintain dates shall provide the ability to system medication ordering The,"Definition: In this task, verify that the system maintains medication ordering dates.
Emphasis & Caution: Dates must persist accurately.
Things to Avoid: Do not alter stored dates."
The system shall require the entry to of access code and a verify system to gain access an the code,The select shall provide the ability to system including order details strength,"Definition: In this task, check that the system allows selecting order details including medication strength.
Emphasis & Caution: Strength must be selectable and visible.
Things to Avoid: Do not omit strength details."
capabilities system shall include The and ordering for tests laboratory reviewing results,shall system The the the provider to redirect allow notification concerning orders requiring another to signature provider,"Definition: In this task, confirm that the system can redirect notifications for orders requiring signatures to another provider.
Emphasis & Caution: Only orders needing signatures should be redirected.
Things to Avoid: Do not redirect signed orders."
The system entry only auto-select(highlights in blue and field) that shall in identify places a patient name if the user types enough characters to uniquely the a name in the list,tasks the shall provide The ability to present a list of system by user or user role,"Definition: In this task, verify that the system can present a list of tasks by user or user role.
Emphasis & Caution: Filtering must be accurate.
Things to Avoid: Do not use unfiltered task lists."
The shall system allow the user to foward notification to someone else site a at,provide function shall The an administrative system allowing an administrator for set rules to data retention,"Definition: In this task, confirm that administrators can set data retention rules in the system.
Emphasis & Caution: Admin-only access is required.
Things to Avoid: Do not use non-admin accounts."
The system shall require the entry of an access code and verify code to gain access to the system,If role-based access control (RBAC) is supported,"Definition: In this task, verify that the system enforces role-based access control (RBAC) if supported.
Emphasis & Caution: Access must differ by role.
Things to Avoid: Do not bypass role restrictions."
The system shall ability to print for signature and fax to a local pharmacy with an electronic signature,The system shall provide the ability to re-print re-fax prescriptions,"Definition: In this task, verify that the system supports re-printing and re-faxing prescriptions.
Emphasis & Caution: Both actions must be available.
Things to Avoid: Do not test only one action."
system shall only auto-select(highlights blue and places entry in the field) a patient if the user types enough characters a name in the list,sending user identity between HIEs,"Definition: In this task, confirm that user identity information can be sent between HIEs.
Emphasis & Caution: Identity matching must be correct.
Things to Avoid: Do not send mismatched identities."
The system shall provide a platform for building interfaces to external lab services enabling automated order entry and results reporting,The system shall provide the ability to accept,"Definition: In this task, verify that the system can accept required inputs or data.
Emphasis & Caution: Ensure acceptance completes without errors.
Things to Avoid: Do not submit invalid data."
The shall include capabilities for ordering laboratory tests and reviewing results,The system shall provide the ability display user created instructions and/or prompts when ordering diagnostic tests or procedures,"Definition: In this task, verify that user-created instructions or prompts are displayed when ordering diagnostic tests or procedures.
Emphasis & Caution: Instructions must appear during the ordering step.
Things to Avoid: Do not check outside the ordering flow."
The system shall Standard and Medication orderable files,The system shall have the ability report on the ordering of nonformulary medications,"Definition: In this task, verify that the system can report on orders of non-formulary medications.
Emphasis & Caution: Non-formulary status must be clearly indicated.
Things to Avoid: Do not include formulary medications."
The shall capture history of received immunizations,The system ability display CCD documents,"Definition: In this task, verify that the system can display CCD documents.
Emphasis & Caution: Document content must be readable.
Things to Avoid: Do not use unsupported formats."
The system shall include capabilities for ordering laboratory tests and reviewing results,system shall provide the ability to non-numeric current and historical test results as textual,"Definition: In this task, verify that the system displays current and historical non-numeric test results as text.
Emphasis & Caution: Both current and past results must be shown.
Things to Avoid: Do not include numeric-only results."
The system shall allow hierarchies of subclasses to be in the User Hierarchy Class structure,The system shall provide the ability to present a list of tasks by or user,"Definition: In this task, verify that the system can present a list of tasks by user.
Emphasis & Caution: Task filtering must be accurate.
Things to Avoid: Do not use unfiltered task lists."
The system shall allow a user to foward notification to someone else the site,The shall allow the provider to redirect the notification concerning orders requiring signature to another,"Definition: In this task, verify that notifications for orders requiring signatures can be redirected to another provider.
Emphasis & Caution: Only unsigned orders should be redirected.
Things to Avoid: Do not redirect signed orders."
The system shall allow a user to foward notification to else at the site,The system shall provide the ability to send data to register a patient in a clinical trial,"Definition: In this task, verify that the system can send data to register a patient in a clinical trial.
Emphasis & Caution: Registration data must transmit successfully.
Things to Avoid: Do not send incomplete data."
system shall allow document to inherit authorizations from a higher when using classes to assign roles,The system shall provide the ability to medication ordering dates,"Definition: In this task, verify that the system maintains medication ordering dates.
Emphasis & Caution: Dates must persist correctly.
Things to Avoid: Do not alter stored dates."
The system shall an open integration platform to build interfaces to Billing/Practice Management,The system shall be able to all patients on specific medication,"Definition: In this task, verify that the system can identify all patients on a specific medication.
Emphasis & Caution: All matching patients must be included.
Things to Avoid: Do not include patients on other medications."
The system shall capture history of received immunizations,The shall provide the ability to configure orders within order sets default order details,"Definition: In this task, verify that the system allows configuring orders within order sets with default order details.
Emphasis & Caution: Default details must auto-populate.
Things to Avoid: Do not manually override defaults."
The system shall have pre-defined progress note,The system shall provide the ability to maintain ordering dates,"Definition: In this task, verify that the system maintains ordering dates.
Emphasis & Caution: Dates must remain accurate and unchanged.
Things to Avoid: Do not edit stored dates."
The system will abort when the user tries to login if are assigned to the in their NEW PERSON file or if the RESTRICT PATIENT SELECTION prompt does not contain Yes or No,The system shall provide the ability to send a to coordinate patient identification,"Definition: In this task, verify that the system can send data to coordinate patient identification.
Emphasis & Caution: Patient identity must match correctly.
Things to Avoid: Do not send mismatched patient data."
The shall include capabilities for ordering laboratory tests and reviewing results,When access to a chart is restricted and the break the glass has occurred,"Definition: In this task, verify that the system records and indicates break-glass access when a restricted chart is accessed.
Emphasis & Caution: The break-glass event must be clearly logged.
Things to Avoid: Do not access charts without triggering break-glass."
The system shall physician offices to use social security numbers or medical record numbers to identify patients,The system have the ability to provide access test and procedure instructions that can be customized by the physician or health organization. These instructions reside the system or be provided through links to external sources,"Definition: In this task, verify that the system provides access to test and procedure instructions customizable by physicians or organizations.
Emphasis & Caution: Instructions may be internal or external links.
Things to Avoid: Do not use non-customizable instructions."
The system shall have pre-defined progress note templates,The shall provide the ability to present medications to be administered over a range,"Definition: In this task, verify that the system can present medications to be administered over a specified range.
Emphasis & Caution: The range must be clearly defined.
Things to Avoid: Do not select a single point only."
The shall allow users to enter time in several different formats,HIE SHALL have the ability to Respond to a for a prescription change from pharmacy using NCPDP Script 8.1 (RXCHG,"Definition: In this task, verify that the HIE responds to prescription change requests using NCPDP Script 8.1 (RXCHG).
Emphasis & Caution: Use the correct RXCHG standard.
Things to Avoid: Do not use other message formats."
The system shall provide way for quickly click on the specifications that he or she wants for each order placed,The system shall the ability to maintain ordering dates,"Definition: In this task, verify that the system maintains ordering dates consistently.
Emphasis & Caution: Dates must persist across views.
Things to Avoid: Do not overwrite existing dates."
The system shall require the an access code a verify code to access the system,The system shall provide the to select order details including strength,"Definition: In this task, verify that the system allows selecting order details including strength.
Emphasis & Caution: Strength must be selectable and visible.
Things to Avoid: Do not omit strength information."
The system shall capabilities for ordering laboratory tests and reviewing,The system shall allow the provider to redirect the notification concerning orders requiring signature to another provider,"Definition: In this task, verify that notifications for orders requiring signatures can be redirected to another provider.
Emphasis & Caution: Only orders needing signatures should be redirected.
Things to Avoid: Do not redirect signed orders."
The shall only auto-select(highlights in blue and places that entry the field) patient name if the user enough characters to uniquely identify a name list,The shall provide the ability to present a list of tasks by user or user role,"Definition: In this task, present a list of tasks filtered by a specific user or by user role.
Emphasis & Caution: Ensure correct filtering based on the selected user or role.
Things to Avoid: Do not mix tasks from unrelated users or roles."
The system shall allow a user to foward notification to someone else at the,The system shall provide administrative function allowing an to set for data retention,"Definition: In this task, provide an administrative function that allows an administrator to set data retention rules.
Emphasis & Caution: Only administrators should be able to change data retention settings.
Things to Avoid: Do not allow non-admin users to access or modify data retention settings."
