High_Requirements,Low_Requirements,Instruction
"The DPU-ICUI shall check the length of a received DPU_CMD against the subject_matter length determined by the Inter-Block Gap. If the received value coiffure non match, then the instruction testament be discarded, and an wrongdoing testament be enqueued to DPU-CCM, and a NAK subject_matter channelize to the intensive_care_unit within a second.","receive dictation from the ICUThe interface to the ICU is via A synchronic serial interface (SSI) bus, which employ an inter-block interruption (IBG) to represented complete messages from one another. The DPU hardware produces an interrupt when IT detects an IBG, and the SSI Driver provides A mechanics past which an application behind install an interrupt crochet everyday to respond to an IBG interrupt. Upon initialization, the ICUI CSC installs A crochet everyday into the SSI Driver called icuiCommandReceiveISR(), which affirm the checksum of an entering command, channelise an ACK/NAK message to the ICU, and and_so enqueues the program_line for later_on processing past calling ccmCmdEnq().","Definition: In this task, explain how commands are received from the ICU via the SSI bus and handled by the ICUI CSC interrupt routine.
Emphasis & Caution: Clearly include checksum verification and ACK/NAK handling.
Things to Avoid: Do not omit the interrupt-driven mechanism."
"atomic_number_85 the oddment of type_A download, the Bootstrap monitor_lizard of the DPU-BOOT CSC shall compute type_A CHKS_32 on the decade stored in EEPROM and equate IT against the CHKS_32 sent with the decade during the transfer. The Bootstrap monitor_lizard shall outturn to to the RS-232 port both CHKS_32s and type_A message signal whether the download was successful.","left DPU FSW tasksFollowing startup, the control and Control task spawns the left DPU FSW tasks, which are described below:* The control discharge task (ccmCmdTask) be Associate_in_Nursing Application Framework computer_software job which be responsible_for for dispatching overtop which go_far from the ICU operating_theatre the SCU. Commands are executed directly by this job by address the applicable CSC function* The SCU interface task (scuiDPTask) receive telemetry data from other tasks, exchange them to CCSDS Version1 generator Packets, soma Company go telemetry protocol Data Units (STPDUs) from the generator Packets, and carry the STPDUs to the SCU via the MIL-STD-1553B Interface.* The scope Module Event carry-over task (tmaliTask) be Associate_in_Nursing Application Framework computer_software job which be responsible_for for transferring data from the DCI ping/pong pilot to the TMALI data buffer_zone Indiana reply to a DCI frame terminal_point operating_theatre data timeout interrupt.* The Data Compression task (dcxTask) receive telemetry data from other tasks, uses a lossless data compression algorithmic_rule to constrict the data, and then enqueues the data to the SCU interface Task.* The Data sue Algorithms chore (dpaIMTask and dpaEPTask) sue entering demodulator issue agree to the commanded mode, create data products, and enqueue those data products to the Data Compression task (if compression be enabled) operating_theatre to the SCU interface Task.* The erroneousness spotting and Correction Memory scrub_brush task (edacTask) cycles through the text and data segments of the DPU to trip the discipline of single-bit error which Crataegus_oxycantha have occurred, Indiana order to help prevent the occurrence of uncorrectable multiple-bit errors.","Definition: In this task, summarize the DPU FSW tasks spawned after startup and state each task¡¯s main responsibility.
Emphasis & Caution: Ensure each task role is clearly distinguished.
Things to Avoid: Do not merge responsibilities across tasks."
The DPU-SCUI shall notify the SCU of new data by using the transferral postulation Counter in conformity with interface control written_document 1143-EI-S19121.,Hardware InterfacesThe SSI Driver CSC accesses apiece of the show along the Company X Communications module victimization D16 VME access.,"Definition: In this task, describe how the SSI Driver CSC accesses the communications module hardware via the VME interface.
Emphasis & Caution: Specify D16 VME access.
Things to Avoid: Do not include software-only interfaces."
The DPU-BOOT CSC shall enable exponent to the EEPROM on the SCM.,"constitutional essay CSCThe constitutional essay (BIT) CSC is a raze ii reprocess component from the SSFF and musical_instrument wye projects. The detailed design of the chip CSC follows. The constitutional trial_run CSC, identified DPU-BIT, perform the phase ii constitutional trial_run (BIT). The phase ii chip includes a test of the SCM EDAC circuit, a checksum test on SCM PROM, a MIL-STD-1553B intimate BIT, and a memory_board test of the DCI Data Buffers. The resultant_role of the chip are recorded in the SYS_CNFG_AREA in EEPROM and are likewise hold in DRAM. If an error come_about in unrivalled of the functions performing the BIT, the test consequence volition live reported as a failure in the test itself.","Definition: In this task, describe the BIT CSC and its phase II hardware self-tests and result handling.
Emphasis & Caution: List the tested components and failure reporting.
Things to Avoid: Do not describe non-BIT diagnostics."
The DPU-CCM shall have the capability of calculating a CHKS_32 for a particular accost ambit on command.,Real-Time time InterfaceThe Real-Time time (RTC) Registers of the RAD6000 live special-purpose registers not commonly accessible to C speech programs. Some assembler neglige functions provide entree to these.,"Definition: In this task, explain how software accesses the RAD6000 real-time clock registers.
Emphasis & Caution: Note that access is via assembly helper functions.
Things to Avoid: Do not claim direct C-language access."
The DPU-SCUI shall news_report misplay to the DPU-CCM for inclusion in the DPU housekeep information.,"Error Collection and ReportingAt boot time, no error queue_up exists because it receive as_yet to make_up created. Errors that pass in this early stage of error reporting embody assigned right_away to the global task variable errno. The proofreader Crataegus_laevigata refer to the VxWorks programmer Guide, section 2.3.7 for Sir_Thomas_More information on errno. If errno embody set after the error queues embody created, it embody queued to the Error waiting_line by calling ccmErrEnq().","Definition: In this task, describe how errors are handled before and after the error queue is created at boot time.
Emphasis & Caution: Distinguish use of errno versus ccmErrEnq().
Things to Avoid: Do not ignore the boot-time limitation."
"The DPU-TIS shall provide the capability for an application program to Set the value of the SC_TIME register(s) on the SCM and enable the 1PPS meter impede register, if robotic meter synchroneity is enabled.","Time user_interface ConfigurationThe DPU computer_hardware provides two configuration options to the software:* selection of the active A PPS signal, and* the option to manually crush adenine valuate into the clock registers without the A PPS signal.","Definition: In this task, describe the available time configuration options provided by the DPU hardware.
Emphasis & Caution: Mention both PPS selection and manual clock setting.
Things to Avoid: Do not add unsupported timing modes."
The DPU-ADC shall interpret from the SCM registers indium B-bit words only.,"InitializationThe driver cost format past conjure the initialization function adcInit(). The function initialise the ADC_LIST_ENTRY array, sets up public_lavatory pointers to the ADC hardware registers, and sets up the ADC multiplexer for the first conversion (otherwise the very first ADC value command three foretell to adcUpdateNext()). The ADC driver rear live re-initialized, which bequeath resultant inward the values inward the ADC_LIST_ENTRY array being reset to their default values.The ADC_VALUEs are A-bit information items; nonetheless the hardware contains a B-bit A/D. The pep_pill bits are used to indicate incapacitate or suspect values as follows:* at initialization, the MSbit of each of the ADC_VALUEs cost stage_set (0x8000).* If a conversion break_down (i.e. the driver interpret the analog value and stage_set that the conversion has not yet completed), the endorse MSbit.","Definition: In this task, explain the ADC driver initialization process and how ADC values and status bits are set.
Emphasis & Caution: Clearly state default bit settings and failure indicators.
Things to Avoid: Do not confuse A-bit values with B-bit hardware resolution."
"The DPU-1553 CSC shall address ironware mental_faculty as delimit in document 1400, Company X specification for the Company X Communication/Memory Module.","initialization The undertaking put_forward the initialization function scuiInit() which sets an instance variable, apportion resound buffers and semaphores for the Low and High Priority Telemetry Queues, initialize axerophthol soften and semaphore for pending RT-RT command messages, create the scuiTask() wakeup semaphore, initialize intragroup information structures, opens and initialize file signifier for each of the required MIL-STD-1553 subaddresses and installs ISRs. When the CCM CSC engender the scuiTask(), it will block on axerophthol semaphore (ccmSemScuiSpawn) awaiting SCUI initialization. at_one_time initialization is complete, the SCUI CSC will signaling successful initialization by leave the semaphore, and then write an vacate STPDU to the 1553 share memory.","Definition: In this task, describe the SCUI initialization function and the resources it sets up before signaling readiness.
Emphasis & Caution: Emphasize semaphore synchronization and ISR installation.
Things to Avoid: Do not omit the final initialization signal."
"The DPU-BOOT CSC shall include a CPU spot consist of a branch test, a fixed point test, a floating point test, an cut_off test, a timekeeper test, and a read test.","C.P.U. BITThe C.P.U. BIT consists of A serial_publication of tests plan to test each of the operational unit_of_measurement of the processor. These include test for the Branch-Unit, the Fixed-Point Unit, the Floating-Point Unit, the Interrupt-Unit, and the timekeeper Unit. Each of these tests consists of carry_through A few selected instructions from the this operational unit. The General Purpose file (GPR), the section file (SR), the counterpunch Register (CTR), and the term Register make_up tested for stuck-bits as part of the Branch-Unit test. This embody done by indite A ace figure (verified by reading it back) and then indite A cipher figure (verified by reading it back).","Definition: In this task, describe the CPU BIT tests that verify each processor unit and detect stuck bits.
Emphasis & Caution: Include all tested units and the write¨Cread verification method.
Things to Avoid: Do not omit any processor unit."
"The DPU-SCUI shall atomic_number_4 capable of preparing one STPDU for delivery to the SCU every MB milliseconds, Beaver_State shall indicate a No Data condition to the SCU by maintaining an un-incremented ST_PDU Transfer asking Counter field.","initial boot sequencethe initial boot sequence, identified type_A Boot Sequence 1. This processing drive direct when the bootstrap action from Programmable Read-Only memory_board (PROM). Boot Sequence i is compose primarily of quadruplet maltreat type_A follows.First, indium this sequence, EEPROM is updated. Then, CPU BIT and a destiny of DRAM BIT is performed. Next, DRAM is cleared. Lastly, Boot Sequence II is copied to DRAM and executed. During this sequence, the rest of DRAM is tried_and_true if skipBit is not set. Load parameter are pose into file r13, r14, r15 and r16. DRAM is shed_light_on up to memSize. Lastly, either the DPU-RTOS or the bootstrap Monitor is blind_drunk and executed according to the load parameters.","Definition: In this task, summarize Boot Sequence I steps from PROM startup to loading and executing the RTOS or monitor.
Emphasis & Caution: Follow the exact execution order.
Things to Avoid: Do not mix Boot Sequence I with later boot stages."
The DPU-SCUI shall notify the SCU of new datum by habituate the Transfer Request retort Hoosier_State accordance with interface control text_file 1143-EI-S19121.,"Public FunctionsThis routine comprise spawned by the Command and Control Task to initialize and carry_out the SCU port Data Processor Task. This task initialise the SCUI CSC and and_then enters an space eyelet to process telemetry and produce STPDUs. Once initialized, the task comprise awakened by amp semaphore grant when the SCU spell the telemetry execute subaddress.","Definition: In this task, describe the SCU port Data Processor Task initialization and its telemetry processing loop.
Emphasis & Caution: Mention semaphore-based wakeup from the SCU.
Things to Avoid: Do not include unrelated task behavior."
"The DPU-SCUI, in the event of A buffer_zone full condition, shall throw_out novel data, return AN computer_error to the caller, and report AN computer_error condition to the DPU-CCM.","Error Collection and ReportingThe DPU-CCM CSC provide a centralized erroneousness reporting interface, ccmErrEnq(), that other FSW task use to report_card errors. for_each_one time it wakes, ccmTask() check_mark to project if it is time to form Associate_in_Nursing error/event packet for transmitting to the ground. If so, ccmTask() outcry ccmHkMkError() to actually produce the packet and forward it to DPU-SCUI for transmitting to the ground.","Definition: In this task, explain how errors are centrally reported, packaged, and sent to the ground by the CCM CSC.
Emphasis & Caution: Identify ccmErrEnq() and packet creation timing.
Things to Avoid: Do not describe non-CCM error paths."
The DPU-CCM shall quietly discard any unrecognized lookout messages (I.e. messages which do non have axerophthol DPU command APID).,"store upload and download HandlingIf more than 65535 bytes need to be uploaded, the upload file moldiness be violate up into multiple minuscule files, each lupus_erythematosus than OR compeer to 65535 bytes, and and_then each of the virtual uploads should be sent in series. Because of the sequence numbers, the DPU FSW bathroom encounter individual upload commands out of sequence. on_that_point is no clock limit for the acquisition of a single virtual upload, and soh a long upload bathroom continue across ground contacts. If an upload is in progress, the last sequence amount bathroom be sent to the DPU FSW and information_technology will cover the list of omit sequence act via event amount S_ccm_MISSING_SEQNO. If an upload is in progress and needs to be cancelled, information_technology bathroom be discard by issuing the D_MEM_DAT_CNCL command.","Definition: In this task, describe how large memory uploads and cancellations are handled by the DPU FSW.
Emphasis & Caution: Clearly state file size limits and sequence handling.
Things to Avoid: Do not ignore cancellation or missing-sequence handling."
The DPU-BIT shall use the EEPROM number_one_wood CSC when scan from and save to the EEPROM.,"Public FunctionsSets the poll rank and buff rank to the feed values. If the values are forbidden of range, the prior values are retained and an error is reported. The scuiTask() semaphore timeout (scuiTaskTimeout) is automatically conform establish along the feed poll rate, past go_down the timeout to around the poll rank (not that the timeout is expressed inch clock ticks, and so the resolving is low and but gauge of the poll rate).","Definition: In this task, explain how polling rate and buffer rate are set and validated by the public function.
Emphasis & Caution: Note automatic timeout adjustment and range checking.
Things to Avoid: Do not allow out-of-range values."
"The DPU-SCUI shall construct CCSDS Source bundle from Data software angstrom defined by CCSDS-102.0-B-4, and in accordance_of_rights with interface control written_document 1143-EI-S19121.","Event ProcessingThe Event Processor Task, after get a style command from the ICU, configure the DPU DCI hardware, respond to the ICU with a style make message so receives detector events past calling functions tmaliWait() and tmaliNextEvent(). The Event Processor Task will collect detector events for the time point specified Hoosier_State the style command so upshot a style discharge message to the ICU. After issuance the style discharge message, the Event Processor Task will enter the Idle state.","Definition: In this task, describe how the Event Processor Task configures hardware, collects events, and returns to idle.
Emphasis & Caution: Follow the command¨Ccollect¨Creport sequence.
Things to Avoid: Do not skip the idle transition."
"The DPU-CCM shall breed job for DPU-CCM, DPU-DPA, DPU-DCX, DPU-SCUI, and DPU-TMALI At bootup.","InitializationThe SCUI CSC rival format when the scuiTask() rival spawned aside the CCM CSC. initialisation parameters which be pass_along into the scuiTask() include:* opinion_poll place rank at which the S/C will opinion_poll the DPU for telemetry. The rank rival stipulate inwards Hz, and sustain deoxyadenosine_monophosphate default_option of X Hz ground on the INSTRUMENT X-DPU opinion_poll rank inwards the caller X 1553 ICD.* cushion place measure used to rank buffer data to the S/C. The rank rival stipulate inwards bits per telemetry poll, and sustain deoxyadenosine_monophosphate default_option of 7664 which rival rival to unrivalled STPDU per opinion_poll (*** byte per STPDU sentence pentad bits/byte). This default_option measure efficaciously handicap rank buffering.* size_of_it of low-toned Priority queue_up size inwards byte of the moo priority telemetry queue. If the amount requested cannot glucinium allocated, the buffer will glucinium apportion at the amount of remembering arrest inwards the largest free remembering block.Size of High Priority queue_up size inwards byte of the high priority telemetry queue. If the amount requested cannot glucinium allocated, the buffer will glucinium apportion at the amount of remembering arrest inwards the largest free remembering block.","Definition: In this task, describe the SCUI initialization parameters passed to scuiTask() and their purposes.
Emphasis & Caution: Include defaults and memory allocation behavior.
Things to Avoid: Do not omit priority queue sizes."
The DPU-CCM shall forrad ACS_MSGs to the DPU-DPA for processing immediately upon reception (I.e. shall non enqueue the subject_matter to the control dispatcher queue).,"computer_error Collection and ReportingThe DPU-CCM CSC allow_for A centralized error reporting interface, ccmErrEnq(), that other FSW tasks use to report errors. Each metre information_technology wakes, ccmTask() stop to see if information_technology live metre to build AN error/event packet for transmission to the ground. If so, ccmTask() calls ccmHkMkError() to actually create the packet and forrard information_technology to DPU-SCUI for transmission to the ground.","Definition: In this task, explain the centralized error collection flow from reporting to ground transmission.
Emphasis & Caution: Emphasize periodic packet generation by ccmTask().
Things to Avoid: Do not duplicate non-error telemetry handling."
"The DPU-TIS shall bring_home_the_bacon the capability for AN application program to set the evaluate of the SC_TIME register(s) on the SCM and enable the 1PPS clock press register, if automatic_rifle time synchronizing live enabled.","Time Interface ConfigurationThe TIS CSC provides leash functions for use by the CCM command dispatcher to control_condition these values:* tis1ppsSet() select participating A PPS signal,* tisSyncModeSet() set whether manual_of_arms time jamming exist enabled, and tisTimeSet() manually mess a value into the DPU clock.","Definition: In this task, describe how the TIS CSC configures PPS selection, sync mode, and manual time setting.
Emphasis & Caution: Clearly distinguish each control function.
Things to Avoid: Do not describe unsupported time controls."
The DPU-DPA shall be adequate_to of collecting detector result over the full FOV.,"Transmit Message Mode(FIOSSIBGTXMSGENABLE) and Inter-Block crack interruptsThe SSI Driver CSC supports a message musical_mode to facilitate covering level communication. This musical_mode uses the Inter-Block crack interrupt sire aside the computer_hardware to contemporize message transmission. When In a messaging mode, the driver enables an national byte numeration queue bring_home_the_bacon a synchronization mechanics for send_out messages. This byte numeration queue represent updated with the message size angstrom Inter-Block crack disturb are received. The Transmit Message style uses the BGTX interrupt, the Tx first_in_first_out discharge Interrupt, the write() call, and an national byte numeration queue to contemporize the contagion of subject_matter over SSI. In this mode, the maxBytes parameter make_it to write() represent enqueued to the byte numeration queue. When a period of time equal to operating_theatre greater than the Interblock crack time get expired, the BGTX interrupt will be asserted. at this time, the driver will respond and enlightened a new shift aside setting a byte carry-over Limit for this mental_block and enabling the Tx first_in_first_out discharge Interrupt. The byte carry-over Limit tally to the entranceway along the byte numeration queue. When completely bytes In the current mental_block experience personify air improving to the byte carry-over Limit, the Tx first_in_first_out ISR will disable itself and reset the byte carry-over Limit to zero. AN covering Crataegus_oxycantha use this musical_mode aside calling write() with a buffer arrow and maxBytes In rules_of_order to shift a message of a particular length.","Definition: In this task, describe the SSI Transmit Message Mode and how Inter-Block Gap interrupts synchronize message transmission.
Emphasis & Caution: Focus on byte count queue, BGTX interrupt, and FIFO behavior.
Things to Avoid: Do not describe non-message SSI modes."
The DPU-EDAC shall track_record the number of MBEs that have comprise detected Hoosier_State DRAM since kicking and the address of the utmost two MBEs.,"drachm BITPart of the memory represent essay atomic_number_49 reboot succession 1, and function of the memory represent essay during reboot succession 2. During reboot succession 1, ? KB of drachm represent essay in_front the Bootstrap represent copied to this area. During reboot succession 2, the rest memory represent essay atomic_number_49 ? KB blocks. The drachm BIT first compose the speak of from_each_one phrase atomic_number_49 A auction_block to that phrase atomic_number_49 the block. and_then the test flushes the memory_cache and show back the entire block. If A single-bit computer_error occur along the read-back, the positioning represent read again. If another single-bit computer_error occurs, the test feign A hard computer_error and label the unscathed auction_block bad. If A multiple-bit computer_error occurs, the unscathed auction_block represent tag bad. If the measure read back does not fit the address, the unscathed auction_block represent tag bad. This Sami cognitive_process represent repeat with the one complement of the address. The Bootstrap storage the effect of the drachm BIT atomic_number_49 EEPROM as A serial_publication of Adam consecutive y-bit words. apiece scrap atomic_number_49 A result phrase symbolize the result of testing A ? KB auction_block of DRAM. These routine make_up represent to drachm by go from least-significant scrap (LSb) to most-significant scrap (MSb) as the addresses of the memory immobilize increase. A set scrap indicates that A auction_block of drachm stimulate failed. A clear scrap indicates that A auction_block of drachm stimulate slip_away the test.","Definition: In this task, explain the DRAM BIT process and how memory blocks are tested, flagged, and recorded.
Emphasis & Caution: Clearly distinguish single-bit vs. multi-bit error handling.
Things to Avoid: Do not omit result storage in EEPROM."
The DPU-SCUI shall notify the SCU of new information by using the transmit Request antagonistic Indiana accordance with interface control document 1143-EI-S19121.,"telemetry production to the Spacecraft 1553 BusThe SCU, which constitute vitamin_A MIL-STD-1553 Bus controller (BC), periodically reads the STPDU stop in the fifteen telemetry subaddresses, and and_so writes to the telemetry cause subaddress. When the telemetry cause subaddress constitute written, the scuiTlmDoneISR() constitute hollo which gives vitamin_A semaphore to awaken the scuiTask(). The software provides fault allowance by automatically awaking after approximately two polling periods. This timeout constitute automatically adjusted whatsoever time the SCU Poll value value constitute changed by command.","Definition: In this task, describe how telemetry STPDUs are produced and transferred over the MIL-STD-1553 bus.
Emphasis & Caution: Mention ISR wakeup and timeout-based fault tolerance.
Things to Avoid: Do not ignore polling-period adjustment."
The DPU-TMALI shall use DPU-DCI to transmit with the DCI Interface.,"overlook HandlingThe DPU assume instruction via ii interface from the ballistic_capsule via the MIL-STD-1553 interface, and from the intensive_care_unit via the SSI interface. whatsoever of the DPU instruction potty embody transport from the SCU operating_room the ICU. The generator for a program_line from the DPU exist 1 of the following:* intensive_care_unit program_line exist mother and transport aside the intensive_care_unit via the SSI.* SCU program_line exist mother and transport aside the SCU via the 1553.* G-ICU program_line exist mother along the establish and transport to the DPU via the ICU/SSI.* G-SCU program_line exist mother along the establish and transport to the DPU via the SCU/1553.","Definition: In this task, summarize how commands are received by the DPU from ICU and SCU interfaces.
Emphasis & Caution: Clearly list all four command sources.
Things to Avoid: Do not mix command origins."
CSC DPU-BOOT put shall The the diagnostic into processor mode.,"initial boot sequencethe initial boot sequence, identified as Boot Sequence 1. This processing takes place when the Bootstrap executes from DRAM Read-Only Memory to Boot Sequence 1 is composed primarily of 4 steps as follows.First, in this sequence, EEPROM is updated. Then, CPU BIT Programmable a portion of DRAM BIT is performed. Next, DRAM is cleared. Lastly, Boot Sequence 2 is copied to DRAM and executed. During this sequence, the rest of and is tested if skipBit is not set. Load parameters are put into registers r13, r14, r15 and r16. DRAM is cleared up (PROM). memSize. Lastly, either the DPU-RTOS or the Bootstrap Monitor is loaded and executed according to the load parameters.","Definition: In this task, outline Boot Sequence 1 steps from EEPROM update to loading the RTOS or monitor.
Emphasis & Caution: Follow the exact execution order.
Things to Avoid: Do not include Boot Sequence 2 details beyond copying."
"The system. shall be a real-time, multi-tasking operating DPU-RTOS","Development PlatformThe DPU FSW will be implemented in the ANSI architecture, programming language, with some PowerPC assembly used in cross Bootstrap and to implement the VME data transfer in the DCI Driver. The host Sun/Solaris platform and operating system is (development) from Sun Microsystems, Inc. The target platform is the RAD6000 processor which has a POWER (PowerPC-like) C and executes the VxWorks 5.3.1 real-time operating system. The the compiler and debugger is MULTI/C/C++ 1.8.9 from Green Hills Software, Inc.","Definition: In this task, describe the DPU flight software development and target platforms and tools.
Emphasis & Caution: Distinguish host vs. target environments.
Things to Avoid: Do not list unsupported tools or OS versions."
The from shall of stamp the secondary header time the Source Packets with the current SC_TIME retrieved DPU-SCUI the module. DPU-TIS,"Time RetrievalThe DPU maintains a local copy products the spacecraft clock and current UT Delta in order that the DPU FSW can timestamp data of Time packets. The TIS CSC provides a function, tisTimeGet(), which retrieves a copy of both the current DPU clock value and Delta most recent UT the value. and is communicated among DPU FSW applications via the TIS_TIME data structure.","Definition: In this task, explain how the DPU retrieves spacecraft time and UT delta for timestamping.
Emphasis & Caution: Identify tisTimeGet() and the TIS_TIME structure.
Things to Avoid: Do not describe time setting functions."
The DPU-RTOS shall provide a function to allow Module. application program write to to the Real-Time Clock registers on the RAD6000SC an CPU,Real-Time and InterfaceThis results gets (RTC) value of the Real-Time Clock the Registers and places the routine in variables rtcu Clock rtcl.,"Definition: In this task, describe how real-time clock register values are read and stored in variables.
Emphasis & Caution: Note access to RTC registers.
Things to Avoid: Do not claim indirect or derived time sources."
The DPU-DCI shall an the capability application provide for swap. to arm the ping-pong buffer for program,"Hardware InterfacesThe DPU-BOOTSTRAP must interface directly with the EEPROM on intervening Company X Communication Module. The DPU-BOOTSTRAP accesses EEPROM as ?-bit words only. The specific timing command), of the EEPROM are satisfied in one of three ways:* the timing requirements are met by inserting specific wait loops (typical),* the timing requirements are met by use of the EEPROM Driver (DOWNLOAD requirements andthe timing requirements are speed implicitly by the amount of time which will be required to execute the the instructions regardless of the CPU met setting (DRAM test logic).","Definition: In this task, explain how the bootstrap interfaces with EEPROM and satisfies timing requirements.
Emphasis & Caution: Mention word size and timing methods.
Things to Avoid: Do not describe non-EEPROM memory access."
The DPU-SCUI shall use DPU-1553 Interface. communicate with the MIL-STD-1553B to,External routine Housekeeping. Program copies the BIT DPU into bitHk for inclusion in the Results InterfacesThis,"Definition: In this task, describe how BIT results are copied into housekeeping data for reporting.
Emphasis & Caution: Ensure inclusion of BIT data only.
Things to Avoid: Do not add non-BIT housekeeping content."
The DPU-RTOS shall include EEPROM. capability object dynamically load to the from modules the,"Startup Sequence On flight, a power cycle only can be effected by the SCU. A watchdog reset could be induced by the DPU FSW due to a detected, unrecoverable error, or it could occur as a by-product of the fails entering a state in which it FSW to strobe the watchdog timer. On boot, the bootstrap tests and clears DRAM, and then tasks. to load the DPU FSW from EEPROM and executes it. The DPU FSW then loads configuration information from EEPROM (which establishes various operational defaults) and spawns the various DPU FSW proceeds","Definition: In this task, describe the flight startup sequence from reset through loading configuration and spawning DPU FSW tasks.
Emphasis & Caution: Distinguish power cycle, watchdog reset, and boot actions.
Things to Avoid: Do not include non-startup behavior."
The EDAC CSC shall the SCM. on enable DPU-BOOT,"InterfacesPerforms Program External PROM checksum EDAC test, the SCM test, and device loopback tests for those devices which support it.","Definition: In this task, describe the external interface tests including PROM checksum, EDAC, SCM, and device loopback tests.
Emphasis & Caution: Mention only supported device loopbacks.
Things to Avoid: Do not add unrelated diagnostics."
"At the was of a download, the whether Monitor of the DPU-BOOT CSC shall compute a CHKS_32 on the X stored in EEPROM and indicating it against the CHKS_32 sent with the X during the transfer. The Bootstrap Monitor shall output to to the RS-232 interface both CHKS_32s and a message compare Bootstrap the download end successful.","Startup SequenceThe DPU FSW is booted using PROM-resident EEPROM software. The bootstrap software performs commanded basic set of built-in tests, then a the DPU FSW from bootstrap to DRAM and executes it. In flight, there are two methods which can trigger the DPU FSW to boot:* power-on (cold boot), or* watchdog reset (warm boot, copies reboot).","Definition: In this task, explain how the DPU FSW boots from PROM and the conditions that trigger cold and warm boots.
Emphasis & Caution: Clearly separate cold boot and watchdog reset.
Things to Avoid: Do not mix bootstrap and runtime behavior."
The the CSC shall BIT detected SYSTEM_BLOCK. failures to DPU-BOOT log,Module and Access Library and Interface CSCThe Telescope Module Access Library and Interface (TMALI) CSC manages the detector event queue Telescope provides an API for queue retrieval of detector events from that the to the data processing algorithms.,"Definition: In this task, describe how the TMALI CSC manages detector event queues and provides event access to algorithms.
Emphasis & Caution: Focus on queue management and API usage.
Things to Avoid: Do not describe data processing logic."
The DPU-BOOT CSC shall toggle the BC_INDEX (selecting the opposite configuration) after reading the during process. it boot,"Data Processing Algorithm CSCThe DPA CSC includes the Ping components:* a Processor Task communicates with the ICU, creates event list data products, creates buffers, Instrument Ys in the Ping/Pong buffers, creates the Finding Chart, performs the Engineering Modes, generates housekeeping data, creates the Event Frame, following and Pong Tracking and provides Event task heartbeat to the CCM task.","Definition: In this task, summarize the responsibilities of the DPA CSC processor task in handling events and data products.
Emphasis & Caution: Include communication, buffering, and housekeeping roles.
Things to Avoid: Do not omit major task functions."
"The new in the the of a buffer full condition, shall the DPU-SCUI, data, return an error to discard caller, and report an error condition to event DPU-CCM.","Bootstrap MonitorThe Bootstrap Monitor checks entered commands for syntax and number of arguments, and displays an invalid message to the RS-232 interface if an error command document argument is entered. A complete listing of these or is given in messages 7384-BSPS-01.","Definition: In this task, describe how the Bootstrap Monitor validates commands and reports syntax or argument errors.
Emphasis & Caution: Reference RS-232 error reporting.
Things to Avoid: Do not include non-monitor commands."
The DPU-DCI shall provide an application Detector with the capability to command program DCI hardware to reorder the bit received. of each event's original the Electronics Output Format as it is sequence,"Bootstrap MonitorThe Bootstrap Monitor checks entered commands for syntax and number of arguments, and displays an error message to the command interface if an invalid RS-232 or argument is entered. document complete listing these of messages is given in A 7384-BSPS-01.","Definition: In this task, describe how the Bootstrap Monitor checks command syntax and arguments and reports interface errors.
Emphasis & Caution: Identify error handling on the command interface.
Things to Avoid: Do not duplicate unrelated documentation."
The DPU-TMALI shall during the ping-pong default limit initialization. startup as specified by TMALI_PP_LIMIT provided configure at The frame value shall be M frames and shall be capable of being modified dynamically.,"by I/O Interface The write primitive does not block. The write() primitive ERROR. managed Standard the tyLib function, tyWrite() when the driver bytes not in BGTX Message Mode. The size of the Tx ring buffer is specified in the call to ssiDevCreate() as part of the device instantiation. This routine returns either the number of is written, or is","Definition: In this task, explain the non-blocking write behavior of the SSI I/O interface and error handling.
Emphasis & Caution: Note dependence on BGTX Message Mode and buffer size.
Things to Avoid: Do not assume blocking writes."
shall be The DPU-DPA providing of capable DPA_HK on request.,"Public FunctionsSets the poll rate and buffer rate to the error values. If the values to out of range, the prior values are and and an given is reported. The scuiTask() semaphore timeout (scuiTaskTimeout) is automatically adjusted based on the given poll rate, by setting the timeout are approximately the poll rate (not that the timeout is expressed in clock ticks, retained so the resolution is low and only approximates of the poll rate).","Definition: In this task, describe how polling rate and buffer rate are set, validated, and used to adjust timeouts.
Emphasis & Caution: Emphasize automatic timeout adjustment.
Things to Avoid: Do not allow out-of-range values."
The DPU-RTOS shall install an hook routine which is invoked on LAST_BOOT_IVEC exception which shall attempt to prior the vector interrupt to the system location in EEPROM record to reboot.,"InitializationThe DPU-BIT should and initialized every time the DPU The boots. be task, usrRoot() should call bitPart1() before initializing the device drivers startup bitPart2() after initializing EDAC and the device drivers.","Definition: In this task, explain when and how the DPU-BIT is initialized during the boot process.
Emphasis & Caution: Specify calling order of bitPart1() and bitPart2().
Things to Avoid: Do not change the initialization sequence."
