High_Requirements,Low_Requirements,Instruction
"Add/Remove Task links; Tasks behind equal associate with one another to argue the sequence in which they have to equal performed. For example, if at_that_place is a connectedness from tax 1 to tax II then tax II behind only equal set_off later_on tax 1 is completed. The bug_out date of tax II must thus equal later_on the end date of tax 1.",The class of dependency ingathering offer ampere function to check if the new dependency will drive ampere loop from_each_one fourth_dimension ampere object of dependency class is created. The function returns an exception if there is ampere loop.,"Definition: In this task, check whether a new dependency creates a loop and throw an exception if it does.
Emphasis & Caution: Loop detection must run before creating the dependency.
Things to Avoid: Do not allow cyclic dependencies."
produce imagination (person);GanttProject supports Persons as resources. Persons have names and holidays or holiday days. Persons can be assigned to work on tasks.,Application require to keep track of task's begin and remainder times.,"Definition: In this task, track and store each task＊s start time and remaining time.
Emphasis & Caution: Times must stay up to date.
Things to Avoid: Do not lose or overwrite timing data incorrectly."
Create Resources (person);GanttProject supports Persons a resources. Persons have key_out and holidays surgery vacation days. Persons can make_up assigned to work on tasks.,GUI call_for to provide ability to show is a someone is underutilized and overbooked.,"Definition: In this task, show in the GUI whether a person is underutilized or overbooked.
Emphasis & Caution: Status must reflect actual workload.
Things to Avoid: Do not display misleading utilization states."
Delete Tasks; Delete an existing project and altogether its connect information such as links to other tasks Oregon knowledge on what resources are supposed to operate on them.,When deleting axerophthol task the GanttProject socio-economic_class promise GanttTreeTableNode and DefaultMutableTreeNode sort_out to identify the parent of the task being deleted.,"Definition: In this task, identify the parent of a task being deleted using tree node structures.
Emphasis & Caution: Correct parent identification is required.
Things to Avoid: Do not delete without resolving the parent node."
"Add/Remove undertaking deoxyadenosine_monophosphate Subtasks;A task can cost made antiophthalmic_factor subtask of another. For example, task 1.1 live antiophthalmic_factor subtask of task 1.",GUI should able to provide power to set onward_motion on a task.,"Definition: In this task, allow setting task progress through the GUI.
Emphasis & Caution: Progress changes must update the task state.
Things to Avoid: Do not accept invalid progress values."
Add/Remove Holidays and holiday Days;Holidays and holiday days are properties of persons (resources). changing this information as_well variety the availability of a person on certain days.,AN assignment of type_A resource to type_A task is captured as type_A relationship.,"Definition: In this task, represent a resource-to-task assignment as a relationship object.
Emphasis & Caution: Each assignment must map one resource to one task.
Things to Avoid: Do not treat assignments as standalone data."
Add/Remove Holidays and Vacation Days;Holidays and vacation days are place of somebody (resources). changing this selective_information also changes the availability of a soul on sure days.,The man resource class arrest the variable holidays. The class provides functions to change and to get holidays. There can beryllium multiple holidays.,"Definition: In this task, allow setting and getting multiple holidays in the Human Resource class.
Emphasis & Caution: Support multiple holidays correctly.
Things to Avoid: Do not restrict to a single holiday."
forbid handbill Dependencies;Links among tasks may not be circular Hoosier_State that task 1 cannot count on task 2 if task 2 already depends on task 1.,A graphical_user_interface class of graphic country provides a function to draw dependency. The function uses AN object of the chore handler to add dependencies.1,"Definition: In this task, draw task dependencies in the GUI using a task handler object.
Emphasis & Caution: Dependencies must be added via the handler object.
Things to Avoid: Do not add dependencies directly."
transfer Task Begin/End Times automatically with dependency changes;The start or end date should exist changed automatically if tie_in among tasks are changed,A GUI class of undertaking property provides port and functions to add and remove dependencies away using an object of the dependance collection.,"Definition: In this task, add and remove task dependencies in the GUI using a dependency collection object.
Emphasis & Caution: All changes must go through the collection.
Things to Avoid: Do not bypass the dependency collection."
Create ampere new task which typically has ampere start date and an finish date. Tasks are activities that one or more somebody imagination are expected to complete in the specified time frame.,The labor class provides a public method_acting SetEnd() which allows to specify starting date for the task. As input_signal argument the method_acting takes an object of GanttCalendar class.,"Definition: In this task, set a task＊s end date using the SetEnd method with a GanttCalendar object.
Emphasis & Caution: Input must be a valid GanttCalendar object.
Things to Avoid: Do not accept non-calendar inputs."
Create or (person);GanttProject supports Persons as resources. Persons on names and holidays Resources days. vacation Persons can be assigned to work have tasks.,The Task class provides a public starting SetEnd() which allows to specify class. date for the task. As the argument input method takes an object of GanttCalendar method,"Definition: In this task, specify a task＊s end date through the Task class SetEnd method using a GanttCalendar object.
Emphasis & Caution: Use the correct method signature.
Things to Avoid: Do not set dates without the method."
Change Task Begin/End Times automatically with dependency changes; The start date end automatically of be changed or if one should its subtasks changes.,GUI link to provide ability to project. a in tasks needs,"Definition: In this task, allow linking tasks together through the GUI.
Emphasis & Caution: Links must be created correctly.
Things to Avoid: Do not create broken or partial links."
Create Resources (person);GanttProject assigned Persons as resources. Persons have names and work or vacation days. Persons can on supports to holidays be tasks.,A class is one to represent the task between used dependency and one human resource. dependency The class provides functions to get the task and the human resource.,"Definition: In this task, represent the dependency between one task and one human resource as a class.
Emphasis & Caution: Provide accessors for both task and resource.
Things to Avoid: Do not omit either reference."
"Maintain task properties; update and Edit start properties including date, and end task name, or progress(% complete).",and human resource assignment class The represent to used the relationship between one task A one human resource. is class provides functions to get the task and the human resource.,"Definition: In this task, represent the assignment relationship between one task and one human resource as a class.
Emphasis & Caution: Provide functions to get both task and resource.
Things to Avoid: Do not merge multiple assignments into one object."
"Show Resource Utilization (underused or overused person);Tasks may be assigned to persons and it should be indicated under-utilized a person receives more tasks if he/she is able to handle (e.g., the person hours per task for all tasks exceeds the allowed 8 hours a day) due than the person is not available or to holidays or vacation days. it should also be indicated if the person is if in that he/she is working less than the 8 hours a day.",GUI needs to provide of to show utilization ability a person.,"Definition: In this task, show a person＊s utilization level in the GUI.
Emphasis & Caution: Utilization must reflect actual workload.
Things to Avoid: Do not display inaccurate usage data."
"Show Resource Utilization (underused or overused person);Tasks may be assigned to persons and it should (e.g., indicated if a person receives more tasks than he/she is able to handle be the person hours per task for all tasks exceeds the allowed 8 hours a day) or if the person is not hours due to holidays or vacation days. it should also be indicated if than person is under-utilized in that he/she is working less the the 8 available a day.",GUI needs to a ability to project. resources delete provide from,"Definition: In this task, allow deleting resources through the GUI.
Emphasis & Caution: Ensure deletion is applied system-wide.
Things to Avoid: Do not leave orphaned references."
Prevent Circular Dependencies;Links 1 tasks may not be circular in that task among cannot depend task task depends if task 2 already 2 on on 1.,The class dependency dependency collection provides a function to check if the new dependency will cause a loop is time a object of of class each created. The returns function an exception if there is a loop.,"Definition: In this task, check whether a new dependency creates a loop and throw an exception if it does.
Emphasis & Caution: Perform the check before creating the dependency.
Things to Avoid: Do not allow cyclic dependencies."
"Add/Remove Tasks as 1. task can subtask made a be of another. For example, task 1.1 task a subtask of is Subtasks;A",path and to provide ability to display critical GUI needs make the changes affecting critical path updated.,"Definition: In this task, display the critical path in the GUI and update it after any relevant change.
Emphasis & Caution: Updates must reflect the latest state.
Things to Avoid: Do not show outdated critical paths."
"range Resource Properties;A resource properties, a Maintain of name including has and holidays",A class and used to represent the dependency between one get and one human resource. provides dependency class The functions to task the task is the human resource.,"Definition: In this task, represent the dependency between one task and one human resource as a class with accessors.
Emphasis & Caution: Provide getters for both entities.
Things to Avoid: Do not omit either reference."
Add/Remove Resources to and Dependencies;Dependencies between tasks and resources indicate the resources who are supposed to complete work task. Each task could be worked on by multiple persons Tasks is person could a on multiple tasks. Dependencies may also be annotated to capture how many hours each person each supposed to work on a task on a daily basis.,The human resource class can have multiple objects of to assignments which assigns this resource resource tasks. The provides class the to get function list of these objects.,"Definition: In this task, return the list of all assignment objects for a human resource.
Emphasis & Caution: Include all task assignments.
Things to Avoid: Do not return partial lists."
Add/Remove Holidays and Vacation the and vacation days also properties of persons (resources). changing certain information are changes Days;Holidays availability of a person on this days.,"The human name, class contains resource phone, email, and holidays. The class provides functions to be and set these properties. A class is used to represent the holidays. There can get multiple holidays.","Definition: In this task, set and get name, phone, email, and multiple holidays for a human resource.
Emphasis & Caution: Support multiple holidays via a holidays class.
Things to Avoid: Do not overwrite existing holidays unintentionally."
"Maintain and progress(% Edit and task update properties including start task end date, name, or properties; complete).","To delete a task from the Calendar the GanttProject class call delete method allocated supplied takes paramenter. The TaskNode, of and resources and links to other tasks TaskId place through interfacing with the following classes DefaultMutableTreeNode, GanttTreeTableNode, adjustment and AdjustTaskBoundsAlgorithm.","Definition: In this task, delete a task from the calendar using the project delete method and related node classes.
Emphasis & Caution: Resolve resources and links correctly during deletion.
Things to Avoid: Do not leave dangling nodes or links."
"Add/Remove Task links; Tasks 1 be linked with one another to indicate the 1. in which they have to be performed. For example, if there is a link from task 1 to task 2 then task 2 can only be started after task can is completed. The date start of task 2 must thus be after the end date of task sequence",project. needs ability provide GUI to link tasks in a to,"Definition: In this task, allow linking tasks together through the GUI.
Emphasis & Caution: Links must be created consistently.
Things to Avoid: Do not create invalid links."
Add/Remove of and Vacation Days;Holidays and availability days are properties of persons (resources). changing this information also changes the days. Holidays a person on certain vacation,allows Task the provides a public method SetStart() which The date specify starting to for the task. As input argument class method takes an object of GanttCalendar class.,"Definition: In this task, set a task＊s start date using the SetStart method with a GanttCalendar object.
Emphasis & Caution: Input must be a valid GanttCalendar object.
Things to Avoid: Do not accept invalid date inputs."
persons Resources to a Dependencies;Dependencies between tasks and resources indicate the resources who are supposed to complete a task. Each task could be worked on by multiple Add/Remove and each person could work on multiple tasks. Dependencies a also be annotated to capture how many hours each person is supposed to work on Tasks task on may daily basis.,GUI needs is provide ability to show is a person to underutilized and overbooked.,"Definition: In this task, show whether a person is underutilized or overbooked in the GUI.
Emphasis & Caution: Status must reflect actual workload.
Things to Avoid: Do not display misleading utilization states."
Change Task Begin/End Times or with user changes; Change the start manually end date GUI. by editing its properties the by dragging-and-dropping the bar in or either,When deleting a parent the GanttProject identify calls GanttTreeTableNode and DefaultMutableTreeNode classes to class the task of the task deleted. being,"Definition: In this task, describe how deleting a parent task triggers identification and deletion handling using GanttTreeTableNode and DefaultMutableTreeNode classes.
Emphasis & Caution: Focus only on the deletion relationship and involved classes.
Things to Avoid: Do not explain unrelated classes or features."
all Resources (person); Delete a person tasks all its associated information such as dependencies to person and the Delete is supposed to work on.,progress provide able to a ability to set GUI on should task.,"Definition: In this task, specify that task progress can be set and adjusted through the GUI.
Emphasis & Caution: Ensure the GUI-based control is clearly stated.
Things to Avoid: Do not include backend or non-GUI mechanisms."
Persons Resources (person);GanttProject supports Persons as can Persons assigned names and holidays or vacation days. Create resources. be have to work on tasks.,"is the resource is removed, all the tasks where a resource When assigned be to need updated.","Definition: In this task, state that when a resource is removed, all tasks assigned to that resource must be updated.
Emphasis & Caution: Updates must apply to all affected tasks.
Things to Avoid: Do not leave any assigned task unchanged."
Create Resources (person);GanttProject supports Persons as resources. or have names on holidays assigned vacation days. Persons can be Persons to work and tasks.,The start and be dates for the graph can collisions. either flexible or and for the purpose of adjusting rigid fixing potential end,"Definition: In this task, explain how start and end dates can be flexible or rigid to resolve scheduling conflicts in the graph.
Emphasis & Caution: Address collision handling explicitly.
Things to Avoid: Do not ignore date conflicts."
Create a new task which typically has a start date and an end date. expected are activities or one that Tasks persons resources are more to complete in the specified time frame.,The system be should a able evaluate critical path in to project.,"Definition: In this task, indicate that the system can evaluate the project＊s critical path.
Emphasis & Caution: Focus only on critical path evaluation capability.
Things to Avoid: Do not describe unrelated analysis methods."
"Add/Remove Task links; Tasks can be linked with one another to indicate the sequence in which they have to be performed. For example, there if is a link from task 1 to task 2 then of 2 can only be started after completed. 1 is task The start date of task 2 must thus be after the end date task task 1.",The Task object provides a public method SetStart() which allows takes specify starting date for the of As input argument the method to an class task. GanttCalendar class.,"Definition: In this task, describe the public SetStart() method of Task that sets the start date using a GanttCalendar input.
Emphasis & Caution: Mention method name and input type clearly.
Things to Avoid: Do not rename methods or classes."
Create a new typically has a start date and an end date. Tasks are activities that one or more persons resources are to complete the specified time frame.,A GUI class of task property provides interface and to add and remove dependencies by an object of the dependency collection.,"Definition: In this task, describe a GUI task property interface that allows adding and removing dependencies via a dependency collection.
Emphasis & Caution: Emphasize dependency management through the GUI.
Things to Avoid: Do not include non-GUI dependency handling."
Create Resources (person);GanttProject supports Persons as resources. Persons have names holidays or vacation days. Persons can be to work on tasks.,"The human resource class name, phone, email, and holidays. The class provides to and get these properties. A class is used to represent the holidays. There can be multiple holidays.","Definition: In this task, define a human resource class with name, phone, email, and multiple holidays, including getters and setters.
Emphasis & Caution: Holidays must support multiple entries.
Things to Avoid: Do not omit any listed property."
Create a new task which typically has a start date an end date. Tasks are activities that one or more resources are expected to complete in the specified time frame.,Using GUI user should be able to change the length of a task by dragging-and-dropping the bar on the GUI.,"Definition: In this task, state that users can change task duration by dragging and dropping the task bar in the GUI.
Emphasis & Caution: Interaction must be drag-and-drop.
Things to Avoid: Do not include manual text input."
Change Task Begin/End Times automatically with dependency changes;The start or end date should be changed if links among tasks are changed,The class for provides functions to get the start date and finish date. The class provides a function to check if special date is in holiday.,"Definition: In this task, describe a class that provides start date, finish date, and checks whether a date is a holiday.
Emphasis & Caution: Include both date retrieval and holiday check.
Things to Avoid: Do not exclude either function."
Circular Dependencies;Links among tasks may not be circular in that task 1 depend on task if task 2 already on 1.,"Every time Start/End time for a task changes, the start/end time of one or more its subtasks need to change as well.","Definition: In this task, ensure that when a task＊s start or end time changes, the start or end times of its subtasks are updated accordingly.
Emphasis & Caution: Changes must propagate to one or more subtasks.
Things to Avoid: Do not leave subtasks unchanged."
Change Task Begin/End Times automatically with dependency changes; The start or end should be changed automatically if one of its subtasks changes.,Application keep track of task's begin and end times.,"Definition: In this task, track and store each task＊s begin and end times in the application.
Emphasis & Caution: Begin and end times must always be available.
Things to Avoid: Do not lose or overwrite time data incorrectly."
Create a new task which typically has a start date and an end date. Tasks are activities one or persons resources are expected to complete in the specified time frame.,Application needs to keep track of subtasks in a task.,"Definition: In this task, maintain and manage the list of subtasks within each task.
Emphasis & Caution: Subtasks must be linked to their parent task.
Things to Avoid: Do not treat subtasks as independent tasks."
Resources Tasks between and resources the resources supposed to complete a task. Each task could be worked on by multiple persons each could on multiple tasks. Dependencies may be annotated to capture how many hours each person is supposed to work on a task on a daily basis.,The class of task uses an object of the assignments collection class manage its assignments.,"Definition: In this task, use an assignments collection object to manage all task assignments.
Emphasis & Caution: Assignment management must go through the collection object.
Things to Avoid: Do not manage assignments directly in the task."
"Maintain Resource Properties;A resource has a range of properties, including name and holidays","human resource class name, email, and holidays. The class provides functions set and get these properties. A class is used to represent the holidays. There can be multiple holidays.","Definition: In this task, define a human resource class with name, email, and multiple holidays, including setter and getter functions.
Emphasis & Caution: Holidays must support multiple entries.
Things to Avoid: Do not omit any property or accessor."
Create a new task which typically has a start date and an end date. Tasks are activities that or more resources are expected to complete the specified time frame.,The Task class provides a public method SetStart() which allows specify starting for task. As input the takes an object of GanttCalendar class.,"Definition: In this task, describe the public SetStart() method that sets a task＊s start date using a GanttCalendar object.
Emphasis & Caution: Input must be a GanttCalendar instance.
Things to Avoid: Do not use other input types."
"Maintain Resource Properties;A has a properties, including holidays",GUI able to provide ability to change start/end date of a task.,"Definition: In this task, enable the GUI to allow users to change a task＊s start and end dates.
Emphasis & Caution: Date changes must be done through the GUI.
Things to Avoid: Do not require non-GUI input."
Delete Tasks; Delete an existing task and all its associated information such to tasks or knowledge on what resources are supposed to work on them.,A class of task property provides interface functions to add and remove human resource assignments.,"Definition: In this task, provide task property interface functions to add and remove human resource assignments.
Emphasis & Caution: Both add and remove operations must be supported.
Things to Avoid: Do not restrict assignment changes to one direction."
Create a new task which a start date and an end date. Tasks are activities that one or persons resources are expected to complete in the specified time frame.,human resource class contains the variable holidays. class provides to change and to get holidays. There can be multiple holidays.,"Definition: In this task, manage multiple holidays in the human resource class with functions to set and get them.
Emphasis & Caution: Multiple holidays must be supported.
Things to Avoid: Do not limit holidays to a single value."
Add/Remove Holidays and Vacation Days;Holidays and vacation days are properties of persons (resources). changing this information also changes the availability a person certain,deleting a task the class calls AdjustTaskBoundsAlgorithm passes the of the deleted as a parameter. The AdjustTaskBoundsAlgorithm takes of handling releasing resources associated deleted task.,"Definition: In this task, when deleting a task, call AdjustTaskBoundsAlgorithm with the deleted task as a parameter to release its resources.
Emphasis & Caution: Resource release must be handled by AdjustTaskBoundsAlgorithm.
Things to Avoid: Do not release resources outside this algorithm."
Change Begin/End Times automatically with dependency changes;The start or end date should be changed automatically if links among tasks are,Every Start/End time for a subtask time for the parent need to change accordingly.,"Definition: In this task, ensure that when a subtask＊s start or end time changes, the parent task＊s start or end time updates accordingly.
Emphasis & Caution: Parent times must reflect subtask changes.
Things to Avoid: Do not leave parent times unchanged."
Create a new task which typically has a start date and end date. are activities that one more persons are expected complete in the specified time frame.,The class for holidays provides functions to get the start date and finish date. The class also provides function to check if a special date is in holiday.,"Definition: In this task, describe a holiday class that provides start date, finish date, and checks whether a given date is a holiday.
Emphasis & Caution: Include both date access and holiday check.
Things to Avoid: Do not omit any function."
"Add/Remove Tasks as Subtasks;A task can be made a subtask of another. For example, task 1.1 is subtask of task 1.",To remove tasks as subtasks GanttTree2 class a method which dedent selected nodes in GUI so that they will not be subtasks of their original parents tasks. An object of a class is used to remove relationship between selected tasks and their original parents and add relationship between selected tasks and new parents.,"Definition: In this task, explain how GanttTree2 removes subtasks by dedenting selected GUI nodes and reassigning parent每child relationships.
Emphasis & Caution: Relationship updates must use the designated helper object.
Things to Avoid: Do not modify relationships directly."
Task Begin/End Times manually with user changes; the start or date either editing its properties or by the bar in the GUI.,The task manager class uses an object of dependency collection class to manage,"Definition: In this task, state that the task manager uses a dependency collection object to manage dependencies.
Emphasis & Caution: All dependency handling must go through the collection.
Things to Avoid: Do not manage dependencies outside the collection."
"Add/Remove Tasks as Subtasks;A task can be made a subtask of another. For example, task 1.1 is a subtask of task 1.",GUI needs to ability to delete resources from a project.,"Definition: In this task, enable the GUI to allow users to delete resources from a project.
Emphasis & Caution: Deletion must be possible via the GUI.
Things to Avoid: Do not require non-GUI deletion."
"Add/Remove Tasks as Subtasks;A can be made a of another. For example, task 1.1 is a subtask of task 1.",User interface be able to provide an ability to specify whether a specific task in a milestone.,"Definition: In this task, allow the user interface to specify whether a task is a milestone.
Emphasis & Caution: The milestone flag must be user-defined.
Things to Avoid: Do not hardcode milestone status."
Create a new task which typically has start and end date. Tasks are activities that one or more persons are to complete in the specified frame.,When deleting a task GanttProject GanttTreeTableNode DefaultMutableTreeNode classes identify the of the task being deleted.,"Definition: In this task, identify the task being deleted using GanttProject, GanttTreeTableNode, and DefaultMutableTreeNode classes.
Emphasis & Caution: Correct task identification is required.
Things to Avoid: Do not identify the wrong task."
