High_Requirements,Low_Requirements,Instruction
"The functionality of the library shall be exposed in such a way as to fit the metaphors and paradigms of the specific implementation languages (C, Java, Python).",An independent Java implementation of libwarc may be implemented subject to review of deliverables satisfying SRS 61,"Definition: In this task, develop an independent Java implementation of libwarc and prepare it for review against SRS 61.
Emphasis & Caution: Deliverables must satisfy SRS 61 requirements.
Things to Avoid: Do not reuse non-independent code from the C implementation."
"Utility and application level functionality of WARC Tools shall be made available to end users as command line tools, extensions to existing tools, and simple web applications for accessing WARC content.",A command line tool shall be implemented utilising libwarc to check the consistency of WARC-records and their conformance to the WARC ISO standard.,"Definition: In this task, build a command-line tool using libwarc to verify WARC record consistency and ISO standard conformance.
Emphasis & Caution: Tool behavior must be deterministic and reproducible.
Things to Avoid: Do not diverge from ISO validation requirements."
The WARC Tools shall be implemented as a C library,Libwarc shall be implemented in C and shall conform to ANSI-C standard C99 revision.,"Definition: In this task, implement libwarc in C conforming strictly to the ANSI C99 standard.
Emphasis & Caution: Ensure full C99 compliance.
Things to Avoid: Do not use non-standard or compiler-specific extensions."
Library functionality shall have APIs and dynamic language bindings to be made available as software libraries for developers.,"Libwarc and the bindings to its functionality shall enable the use of libwarc's iterators described in SRS 16-20 to be used within various dynamic languages and in Java v1.4 and earlier, using metaphors and paradigms familiar to those languages.","Definition: In this task, enable libwarc iterators (SRS 16每20) to be usable in dynamic languages and Java v1.4 and earlier with familiar paradigms.
Emphasis & Caution: Match idioms and metaphors of each target language.
Things to Avoid: Do not expose low-level C-only interfaces directly."
"The library and each tool or extension shall be documented for developers and end users, using man pages and other common document forms.",Libwarc shall be shipped with a developer guide and useful examples.,"Definition: In this task, produce and ship a developer guide with clear, useful examples for libwarc.
Emphasis & Caution: Examples must be practical and accurate.
Things to Avoid: Do not provide undocumented or non-working examples."
"The functionality of the library shall be exposed in such a way as to fit the metaphors and paradigms of the specific implementation languages (C, Java, Python).",Communication and support shall be provided to the open source community. This support must be provided for at least term of the project.,"Definition: In this task, provide ongoing communication and support to the open source community for the full project term.
Emphasis & Caution: Support must last at least the entire project duration.
Things to Avoid: Do not discontinue support before the project ends."
"WARC Tools shall be highly portable, running on a range of Linux/Unix platforms and XP as a minimum, together with man pages, build and installation guides, developer guides, etc.",Libwarc shall be shipped with a manual and build scripts,"Definition: In this task, provide a manual and build scripts bundled with libwarc.
Emphasis & Caution: Ensure both manual and scripts are included.
Things to Avoid: Do not ship libwarc without documentation or scripts."
"WARC Tools shall be highly portable, running on a range of Linux/Unix platforms and XP as a minimum, together with man pages, build and installation guides, developer guides, etc.","Libwarc shall be developed on GNU/Linux, Fedora 7","Definition: In this task, develop libwarc on GNU/Linux using Fedora 7.
Emphasis & Caution: Use Fedora 7 as the development environment.
Things to Avoid: Do not develop or test primarily on other platforms."
Communication and support shall be provided to the open source community. This support must be provided for at least term of the project.,"Python scripts shall be implemented incorporating libwarc, and making all of the functionality of libwarc and API available in Python.","Definition: In this task, implement Python scripts that expose all libwarc functionality and APIs in Python.
Emphasis & Caution: All libwarc features must be accessible in Python.
Things to Avoid: Do not leave any API functionality unexposed."
"Installation scripts and/or instructions shall be made for the library and tools for each target platform, including Linux, Unix and Windows, as well as apache and lighttp installation scripts",Libwarc shall be shipped with a manual and build scripts,"Definition: In this task, provide a manual and build scripts bundled with libwarc.
Emphasis & Caution: Keep instructions clear and usable.
Things to Avoid: Do not provide incomplete or outdated scripts."
An interface implementation shall be made for Java to allow the library to be used natively by Java programmers requiring no knowledge of the internal implementation of libwarc or C.,A Java interface to libwarc shall be implemented using the SWIG wrapper and/or JNI,"Definition: In this task, implement a Java interface to libwarc using SWIG and/or JNI.
Emphasis & Caution: Interface must correctly bridge Java and libwarc.
Things to Avoid: Do not bypass SWIG or JNI mechanisms."
"Utility and application level functionality of WARC Tools shall be made available to end users as command line tools, extensions to existing tools, and simple web applications for accessing WARC content.","A set of command line tools and an API incorporating libwarc shall enable the collection of online documents, such as html and embedded files, etc., and write them to valid WARC- records.","Definition: In this task, create command-line tools and an API using libwarc to collect online documents and write valid WARC records.
Emphasis & Caution: Output must be valid WARC records.
Things to Avoid: Do not generate non-compliant WARC data."
"The deliverables shall be made available in source code, named as ""libwarc-version.tar.gz"", where version is the version of the library. A number of binary distributions may be made, including RPM, DEB and EXE.","Libwarc binary modules, ready to use binary commands and libraries (both static and shared), compiled with generic optimisation flags, shall be released also","Definition: In this task, release ready-to-use libwarc binary modules, commands, and static/shared libraries with generic optimizations.
Emphasis & Caution: Include both static and shared binaries.
Things to Avoid: Do not use platform-specific optimizations."
"Installation scripts and/or instructions shall be made for the library and tools for each target platform, including Linux, Unix and Windows, as well as apache and lighttp installation scripts","Libwarc shall be developed on GNU/Linux, Fedora 7","Definition: In this task, develop libwarc on GNU/Linux using Fedora 7.
Emphasis & Caution: Match the specified OS and distribution.
Things to Avoid: Do not rely on newer distribution features."
The final WARC API shall be coded in C with minimum dependencies or external libraries (e.g. GZIP). It must not include any assembly code.,"Only essential external libraries shall be used in libwarc, such as Gzip compression and wide characters encoding libraries.","Definition: In this task, use only essential external libraries required by libwarc functionality.
Emphasis & Caution: Limit dependencies to essentials like gzip and wide character libraries.
Things to Avoid: Do not add unnecessary external libraries."
"Patches implemented for third party projects shall be documented for developers and end users, using man pages and other common document forms.","Python scripts shall be implemented incorporating libwarc, and making all of the functionality of libwarc and API available in Python.","Definition: In this task, implement Python scripts that expose all libwarc functionality and APIs in Python.
Emphasis & Caution: Ensure full API coverage in Python.
Things to Avoid: Do not partially implement Python bindings."
"Utility and application level functionality of WARC Tools shall be made available to end users as command line tools, extensions to existing tools, and simple web applications for accessing WARC content.",A command line tool "arc2warc" incorporating libwarc shall be able to migrate data in ARC-records to WARC-record format.,"Definition: In this task, implement a command-line tool named arc2warc to convert ARC records into WARC record format using libwarc.
Emphasis & Caution: Ensure correct and complete data migration.
Things to Avoid: Do not alter record content incorrectly."
"The functionality of the library shall be exposed in such a way as to fit the metaphors and paradigms of the specific implementation languages (C, Java, Python).",A Java interface to libwarc shall be implemented using the SWIG wrapper and/or JNI,"Definition: In this task, implement a Java interface to libwarc using SWIG and/or JNI.
Emphasis & Caution: Ensure stable interaction between Java and libwarc.
Things to Avoid: Do not use unsupported bridging methods."
An interface implementation may be made for Python to allow the library to be used natively by Python programmers requiring no knowledge of the internal implementation of libwarc or C.,"Python scripts shall be implemented incorporating libwarc, and making all of the functionality of libwarc and API available in Python.","Definition: In this task, implement Python scripts that expose all libwarc functionality and APIs in Python.
Emphasis & Caution: Full API coverage is required.
Things to Avoid: Do not leave any libwarc features inaccessible."
The final WARC API shall be coded in C with minimum dependencies or external libraries (e.g. GZIP). It must not include any assembly code.,"To ensure code portability on older computer architectures, Libwarc shall be compatible with any compiler conforming to the ANSI-C standard C89 revision.","Definition: In this task, ensure libwarc is compatible with any ANSI C89 compliant compiler.
Emphasis & Caution: Strictly follow the C89 standard.
Things to Avoid: Do not use C99 or newer language features."
"The functionality of the library shall be exposed in such a way as to fit the metaphors and paradigms of the specific implementation languages (C, Java, Python).","Libwarc shall be made available as a binary for at least GNU/Linux, FreeBSD, Mac OS X and Windows XP.","Definition: In this task, provide libwarc binaries for GNU/Linux, FreeBSD, Mac OS X, and Windows XP.
Emphasis & Caution: All listed platforms must be supported.
Things to Avoid: Do not omit any required platform."
"The deliverables shall be made available in source code, named as ""libwarc-version.tar.gz"", where version is the version of the library. A number of binary distributions may be made, including RPM, DEB and EXE.","Libwarc shall be made available as a binary for at least GNU/Linux, FreeBSD, Mac OS X and Windows XP.","Definition: In this task, provide libwarc binaries for GNU/Linux, FreeBSD, Mac OS X, and Windows XP.
Emphasis & Caution: Ensure binaries are ready to use.
Things to Avoid: Do not distribute source-only packages."
"WARC Tools shall be highly portable, running on a range of Linux/Unix platforms and XP as a minimum, together with man pages, build and installation guides, developer guides, etc.","Libwarc shall be made available as a binary for at least GNU/Linux, FreeBSD, Mac OS X and Windows XP.","Definition: In this task, provide libwarc binaries for GNU/Linux, FreeBSD, Mac OS X, and Windows XP.
Emphasis & Caution: Binaries must be functional across platforms.
Things to Avoid: Do not release untested binaries."
"The library and each tool or extension shall be documented for developers and end users, using man pages and other common document forms.","Libwarc shall provide interfaces to SWIG wrappers to allow dynamic language bindings (Python, Ruby, Perl, Lua ...)","Definition: In this task, provide SWIG-compatible interfaces to enable dynamic language bindings.
Emphasis & Caution: Interfaces must support multiple languages.
Things to Avoid: Do not restrict bindings to a single language."
"The core functionality of WARC Tools, specifically the WARC writer/reader, shall be implemented as a comprehensive, standalone, general purpose software library - libwarc.","A set of command line tools and an API incorporating libwarc shall enable the collection of online documents, such as html and embedded files, etc., and write them to valid WARC- records.","Definition: In this task, create command-line tools and an API using libwarc to collect online documents and write valid WARC records.
Emphasis & Caution: Generated records must be WARC-compliant.
Things to Avoid: Do not produce invalid WARC output."
WARC v0.17 shall be the baseline version of the WARC standard used in this project.,Libwarc shall be implemented to WARC v0.17.,"Definition: In this task, implement libwarc in full compliance with the WARC v0.17 specification.
Emphasis & Caution: Follow only the v0.17 standard.
Things to Avoid: Do not mix specifications from other WARC versions."
An interface implementation may be made for Python to allow the library to be used natively by Python programmers requiring no knowledge of the internal implementation of libwarc or C.,A Python interface to libwarc shall be implemented using the SWIG wrapper,"Definition: In this task, implement a Python interface to libwarc using the SWIG wrapper.
Emphasis & Caution: Ensure full and correct SWIG integration.
Things to Avoid: Do not implement non-SWIG Python bindings."
"Web server plug-ins shall conform to the Apache 'mod' API and shall operate correctly with both Apache and Lighttp servers and shall be compatible with appropriate web sever programming standards, such as WSGI in Python and the Servlet API in Java.",Libwarc shall be implemented in C and shall conform to ANSI-C standard C99 revision.,"Definition: In this task, implement libwarc in C conforming strictly to the ANSI C99 standard.
Emphasis & Caution: Maintain full C99 compliance.
Things to Avoid: Do not use non-standard C extensions."
"The deliverables shall be made available in source code, named as ""libwarc-version.tar.gz"", where version is the version of the library. A number of binary distributions may be made, including RPM, DEB and EXE.","Libwarc source code shall be released in the following archives: ""libwarc-version.tar.gz"", ""libwarc-version.tar.bz2"", ""libwarc-version.zip"" together with their corresponding digests. Developers may then adapt the build configuration files for best performance on their target machines.","Definition: In this task, release libwarc source code as .tar.gz, .tar.bz2, and .zip archives with matching digests.
Emphasis & Caution: All archives and digests must match the same source.
Things to Avoid: Do not omit any required archive or digest."
The functionality of the API shall enable the appropriate functionality in the library scriptable1 and programmable2.,A Java interface to libwarc shall be implemented using the SWIG wrapper and/or JNI,"Definition: In this task, implement a Java interface to libwarc using SWIG and/or JNI.
Emphasis & Caution: Ensure stable Java每C interoperability.
Things to Avoid: Do not bypass SWIG or JNI."
"The deliverables shall be ported to the following platforms: Linux, FreeBSD, Mac OS X 10.5 and Windows.","Libwarc shall be made available as a binary for at least GNU/Linux, FreeBSD, Mac OS X and Windows XP.","Definition: In this task, provide libwarc binary releases for GNU/Linux, FreeBSD, Mac OS X, and Windows XP.
Emphasis & Caution: All listed platforms must be supported.
Things to Avoid: Do not exclude any required platform."
"Web server plug-ins shall conform to the Apache 'mod' API and shall operate correctly with both Apache and Lighttp servers and shall be compatible with appropriate web sever programming standards, such as WSGI in Python and the Servlet API in Java.",Libwarc shall be incorporated within a Lighttp module to enable all actions specified in SRS 34-36 to be executed within lighttp.,"Definition: In this task, integrate libwarc into a Lighttp module to execute all actions defined in SRS 34每36.
Emphasis & Caution: Support every action in SRS 34每36.
Things to Avoid: Do not partially implement the required actions."
Library functionality shall have APIs and dynamic language bindings to be made available as software libraries for developers.,"A set of command line tools and an API incorporating libwarc shall enable the collection of online documents, such as html and embedded files, etc., and write them to valid WARC- records.","Definition: In this task, build command-line tools and an API using libwarc to collect online documents and write valid WARC records.
Emphasis & Caution: Generated records must be WARC-compliant.
Things to Avoid: Do not produce invalid WARC output."
"The functionality of the library shall be exposed in such a way as to fit the metaphors and paradigms of the specific implementation languages (C, Java, Python).","Libwarc and the bindings to its functionality shall enable the use of libwarc's iterators described in SRS 16-20 to be used within Java v1.5 and and later, using Java's new container iterators, such as ""for"" and ""foreach"".","Definition: In this task, enable libwarc iterators (SRS 16每20) to be used in Java v1.5+ with standard for/foreach iteration.
Emphasis & Caution: Follow Java iterator conventions.
Things to Avoid: Do not expose non-idiomatic iteration patterns."
An interface implementation may be made for Python to allow the library to be used natively by Python programmers requiring no knowledge of the internal implementation of libwarc or C.,"Python scripts shall be implemented incorporating libwarc, and making all of the functionality of libwarc and API available in Python.","Definition: In this task, implement Python scripts that expose all libwarc functionality and APIs in Python.
Emphasis & Caution: Ensure complete API coverage.
Things to Avoid: Do not leave any functionality unimplemented."
The final WARC API shall be coded in C with minimum dependencies or external libraries (e.g. GZIP). It must not include any assembly code.,Libwarc shall be incorporated within an Apache module to enable all actions specified in SRS 34-36 to be executed within Apache.,"Definition: In this task, integrate libwarc into an Apache module to execute all actions defined in SRS 34每36.
Emphasis & Caution: Support every action in SRS 34每36.
Things to Avoid: Do not omit required Apache actions."
An interface implementation shall be made for Java to allow the library to be used natively by Java programmers requiring no knowledge of the internal implementation of libwarc or C.,"Libwarc shall be developed on GNU/Linux, Fedora 7","Definition: In this task, develop libwarc on GNU/Linux using Fedora 7.
Emphasis & Caution: Use Fedora 7 as the primary development environment.
Things to Avoid: Do not rely on features unavailable in Fedora 7."
"The core functionality of WARC Tools, specifically the WARC writer/reader, shall be implemented as a comprehensive, standalone, general purpose software library - libwarc.",Patches implemented for third party projects shall be contributed and distributed to the appropriate community,"Definition: In this task, contribute and distribute patches for third-party projects to their respective communities.
Emphasis & Caution: Follow each community＊s contribution guidelines.
Things to Avoid: Do not keep patches private or unshared."
"Utility and application level functionality of WARC Tools shall be made available to end users as command line tools, extensions to existing tools, and simple web applications for accessing WARC content.",A set of command line tools incorporating libwarc shall perform migration of "curl" archives to WARC-records.,"Definition: In this task, implement command-line tools using libwarc to migrate curl archives into WARC records.
Emphasis & Caution: Ensure accurate archive conversion.
Things to Avoid: Do not lose or corrupt archive data."
"Utility and application level functionality of WARC Tools shall be made available to end users as command line tools, extensions to existing tools, and simple web applications for accessing WARC content.","Libwarc shall be shipped with a number of ready-to-use command lines, for example, warcdump (to dump the contents of a WARC file), w-filter, etc.","Definition: In this task, ship libwarc with ready-to-use command-line tools such as warcdump and w-filter.
Emphasis & Caution: Tools must run out of the box.
Things to Avoid: Do not include non-functional commands."
"Patches implemented for third party projects shall be documented for developers and end users, using man pages and other common document forms.",Libwarc shall be incorporated within an Apache module to enable all actions specified in SRS 34-36 to be executed within Apache.,"Definition: In this task, integrate libwarc into an Apache module to execute all actions defined in SRS 34每36.
Emphasis & Caution: Implement every required action.
Things to Avoid: Do not partially support SRS 34每36."
"Utility and application level functionality of WARC Tools shall be made available to end users as command line tools, extensions to existing tools, and simple web applications for accessing WARC content.","Extensions to ""HTTrack"", ""wget"" and ""curl"" incorporating libwarc shall be provided as patches to recent and specific versions of each tool, to enable users of the tool to access functionality of libwarc","Definition: In this task, provide patches adding libwarc support to HTTrack, wget, and curl for specific recent versions.
Emphasis & Caution: Match patches to the targeted tool versions.
Things to Avoid: Do not submit unversioned or incompatible patches."
The final WARC API shall be coded in C with minimum dependencies or external libraries (e.g. GZIP). It must not include any assembly code.,Assembly code and specific system features shall not be used in libwarc to ensure resulting code is widely portable across multiple target architectures,"Definition: In this task, ensure libwarc avoids assembly code and system-specific features for portability.
Emphasis & Caution: Maintain wide cross-architecture compatibility.
Things to Avoid: Do not use assembly or platform-specific APIs."
"Utility and application level functionality of WARC Tools shall be made available to end users as command line tools, extensions to existing tools, and simple web applications for accessing WARC content.","Utility and application level functionality of WARC Tools shall be made available to end users as command line tools, extensions to existing tools, and simple web applications for accessing WARC content","Definition: In this task, expose WARC Tools functionality to end users via CLI tools, extensions, and simple web applications.
Emphasis & Caution: Focus on usability for end users.
Things to Avoid: Do not hide functionality behind developer-only interfaces."
The code and documentation shall be licensed using an open source license.,Libwarc shall be shipped with a manual and build scripts,"Definition: In this task, bundle libwarc with a clear manual and build scripts.
Emphasis & Caution: Documentation and scripts must be complete.
Things to Avoid: Do not ship without build instructions."
"The library and each tool or extension shall be documented for developers and end users, using man pages and other common document forms.","Libwarc shall be shipped with installation guides for Fedora, Debian, FreeBSD, Mac OS X 10.5 and Windows XP.","Definition: In this task, provide installation guides for Fedora, Debian, FreeBSD, Mac OS X 10.5, and Windows XP.
Emphasis & Caution: Include OS-specific steps.
Things to Avoid: Do not omit any listed operating system."
Communication and support shall be provided to the open source community. This support must be provided for at least term of the project.,"Libwarc source code shall be released in the following archives: ""libwarc-version.tar.gz"", ""libwarc-version.tar.bz2"", ""libwarc-version.zip"" together with their corresponding digests. Developers may then adapt the build configuration files for best performance on their target machines.","Definition: In this task, release the Libwarc source code as .tar.gz, .tar.bz2, and .zip archives with matching digest files.
Emphasis & Caution: Ensure all archive names follow the exact versioned format and digests match the archives.
Things to Avoid: Do not omit any archive format or digest."
The code and documentation shall be licensed using an open source license.,"To ensure code portability on older computer architectures, Libwarc shall be compatible with any compiler conforming to the ANSI-C standard C89 revision.","Definition: In this task, ensure Libwarc is fully compatible with ANSI-C C89 compliant compilers.
Emphasis & Caution: Use only C89-standard features for maximum portability.
Things to Avoid: Do not use non-C89 or compiler-specific extensions."
"The deliverables shall be made available in source code, named as ""libwarc-version.tar.gz"", where version is the version of the library. A number of binary distributions may be made, including RPM, DEB and EXE.","Libwarc source code shall be released in the following archives: ""libwarc-version.tar.gz"", ""libwarc-version.tar.bz2"", ""libwarc-version.zip"" together with their corresponding digests. Developers may then adapt the build configuration files for best performance on their target machines.","Definition: In this task, package and release the Libwarc source code in .tar.gz, .tar.bz2, and .zip formats with corresponding digests.
Emphasis & Caution: Archive contents must be identical across formats.
Things to Avoid: Do not include inconsistent or incomplete source files."
"The functionality of the library shall be exposed in such a way as to fit the metaphors and paradigms of the specific implementation languages (C, Java, Python).","Libwarc shall provide interfaces to SWIG wrappers to allow dynamic language bindings (Python, Ruby, Perl, Lua ...)","Definition: In this task, provide SWIG-compatible interfaces to enable dynamic language bindings for Libwarc.
Emphasis & Caution: Interfaces must be suitable for multiple target languages.
Things to Avoid: Do not hardcode language-specific logic."
"The deliverables shall be ported to the following platforms: Linux, FreeBSD, Mac OS X 10.5 and Windows.","Python scripts shall be implemented incorporating libwarc, and making all of the functionality of libwarc and API available in Python.","Definition: In this task, implement Python scripts that expose all Libwarc functionality and APIs.
Emphasis & Caution: Ensure full feature parity between Libwarc and the Python interface.
Things to Avoid: Do not leave any Libwarc functionality inaccessible in Python."
Library functionality shall have APIs and dynamic language bindings to be made available as software libraries for developers.,A Python interface to libwarc shall be implemented using the SWIG wrapper,"Definition: In this task, implement the Python interface to Libwarc using SWIG wrappers.
Emphasis & Caution: Use SWIG as the binding mechanism.
Things to Avoid: Do not use alternative binding tools."
"Utility and application level functionality of WARC Tools shall be made available to end users as command line tools, extensions to existing tools, and simple web applications for accessing WARC content.",A set of command line tools incorporating libwarc shall perform migration of "HTTrack" archives to WARC-records.,"Definition: In this task, develop command-line tools using Libwarc to migrate HTTrack archives into WARC records.
Emphasis & Caution: Migration must preserve archive content accurately.
Things to Avoid: Do not alter or drop original archive data."
The code and documentation shall be licensed using an open source license.,"The code and documentation of libwarc shall be licensed to the community using an IIPC approved license, such as Apache 2.0 or BSD licence","Definition: In this task, license Libwarc code and documentation under an IIPC-approved open-source license.
Emphasis & Caution: Use licenses such as Apache 2.0 or BSD.
Things to Avoid: Do not apply non-approved or restrictive licenses."
An interface implementation shall be made for Java to allow the library to be used natively by Java programmers requiring no knowledge of the internal implementation of libwarc or C.,"Libwarc and the bindings to its functionality shall enable the use of libwarc's iterators described in SRS 16-20 to be used within Java v1.5 and and later, using Java's new container iterators, such as ""for"" and ""foreach"".","Definition: In this task, enable Libwarc iterators to be usable in Java 1.5+ via Java container iteration constructs.
Emphasis & Caution: Support standard Java for/foreach iteration.
Things to Avoid: Do not rely on deprecated or non-standard Java features."
Patches implemented for third party projects shall be contributed and distributed to the appropriate community.,Patches implemented for third party projects shall be contributed and distributed to the appropriate community,"Definition: In this task, contribute and distribute patches for third-party projects to their respective communities.
Emphasis & Caution: Follow each community＊s contribution guidelines.
Things to Avoid: Do not keep patches private or undistributed."
"Web server plug-ins shall conform to the Apache 'mod' API and shall operate correctly with both Apache and Lighttp servers and shall be compatible with appropriate web sever programming standards, such as WSGI in Python and the Servlet API in Java.",Libwarc shall be incorporated within an Apache module to enable all actions specified in SRS 34-36 to be executed within Apache.,"Definition: In this task, integrate Libwarc into an Apache module to execute SRS 34每36 actions within Apache.
Emphasis & Caution: Ensure full compatibility with Apache execution flow.
Things to Avoid: Do not bypass or partially implement SRS 34每36."
"The functionality of the library shall be exposed in such a way as to fit the metaphors and paradigms of the specific implementation languages (C, Java, Python).","Python scripts shall be implemented incorporating libwarc, and making all of the functionality of libwarc and API available in Python.","Definition: In this task, implement Python scripts that expose all Libwarc functionality and APIs.
Emphasis & Caution: All Libwarc features must be accessible in Python.
Things to Avoid: Do not leave any API function unwrapped."
"The functionality of the library shall be exposed in such a way as to fit the metaphors and paradigms of the specific implementation languages (C, Java, Python).","Libwarc and the bindings to its functionality shall enable the use of libwarc's iterators described in SRS 16-20 to be used within various dynamic languages and in Java v1.4 and earlier, using metaphors and paradigms familiar to those languages.","Definition: In this task, enable Libwarc iterators to work in dynamic languages and Java 1.4 or earlier using familiar language paradigms.
Emphasis & Caution: Match iteration metaphors native to each language.
Things to Avoid: Do not force modern or incompatible language constructs."
"Installation scripts and/or instructions shall be made for the library and tools for each target platform, including Linux, Unix and Windows, as well as apache and lighttp installation scripts",Libwarc and associated tools shall be shipped with installers to "mod_warc" for Apache (v2.X) and Lighttpd (v1.4.X) servers,"Definition: In this task, provide installers for mod_warc on Apache 2.X and Lighttpd 1.4.X servers.
Emphasis & Caution: Installers must target the specified server versions.
Things to Avoid: Do not ship without installers."
An interface implementation shall be made for Java to allow the library to be used natively by Java programmers requiring no knowledge of the internal implementation of libwarc or C.,A Java interface to libwarc shall be implemented using the SWIG wrapper and/or JNI,"Definition: In this task, implement a Java interface to Libwarc using SWIG and/or JNI.
Emphasis & Caution: Ensure stable Java-to-native bindings.
Things to Avoid: Do not use unsupported binding mechanisms."
"WARC Tools shall be highly portable, running on a range of Linux/Unix platforms and XP as a minimum, together with man pages, build and installation guides, developer guides, etc.",Assembly code and specific system features shall not be used in libwarc to ensure resulting code is widely portable across multiple target architectures,"Definition: In this task, ensure Libwarc uses no assembly code or system-specific features.
Emphasis & Caution: Maximize portability across architectures.
Things to Avoid: Do not include architecture-specific optimizations."
Patches implemented for third party projects shall be contributed and distributed to the appropriate community.,"Libwarc shall provide interfaces to SWIG wrappers to allow dynamic language bindings (Python, Ruby, Perl, Lua ...)","Definition: In this task, provide SWIG interfaces to enable Libwarc bindings for dynamic languages.
Emphasis & Caution: Support multiple target languages.
Things to Avoid: Do not restrict interfaces to a single language."
Library functionality shall have APIs and dynamic language bindings to be made available as software libraries for developers.,"Libwarc shall provide interfaces to SWIG wrappers to allow dynamic language bindings (Python, Ruby, Perl, Lua ...)","Definition: In this task, expose Libwarc functionality through SWIG interfaces for dynamic language bindings.
Emphasis & Caution: Interfaces must be reusable and generic.
Things to Avoid: Do not duplicate or hardcode language logic."
Library functionality should have APIs and dynamic language bindings for use by developers as software libraries.,The libwarc implementation of the command line tool should be used to check the conformance of WARC records and their conformance to the WARC ISO standard.,"Definition: In this task, use the Libwarc command-line tool to validate WARC record conformance to the ISO standard.
Emphasis & Caution: Validation must strictly follow the WARC ISO specification.
Things to Avoid: Do not skip or relax conformance checks."
"The functionality of the library should be exposed in a way that fits the metaphors and paradigms of the specific implementation language (C, Java, Python).",A standalone Java implementation of libwarc can be implemented based on review of deliverables that meet SRS 61,"Definition: In this task, implement a standalone Java version of Libwarc based on deliverables meeting SRS 61.
Emphasis & Caution: Base the implementation strictly on reviewed SRS 61 outputs.
Things to Avoid: Do not diverge from approved deliverables."
"The utility and application-level functionality of the WARC tools should be made available to end users as command-line tools, extensions to existing tools, and simple web applications for accessing WARC content.",The libwarc implementation of the command line tool should be used to check the conformance of WARC records and their conformance to the WARC ISO standard.,"Definition: In this task, use the Libwarc command-line tool to verify WARC record compliance with the WARC ISO standard.
Emphasis & Caution: Validation must strictly follow the ISO specification.
Things to Avoid: Do not skip or modify compliance checks."
WARC tools should be implemented as C library,Libwarc shall be implemented in C and shall conform to the C99 revision of the ANSI-C standard.,"Definition: In this task, implement Libwarc in C following the ANSI-C C99 standard.
Emphasis & Caution: Ensure full C99 compliance.
Things to Avoid: Do not use non-C99 or compiler-specific features."
Library functionality should have APIs and dynamic language bindings for use by developers as software libraries.,"Bindings of Libwarc and its functions should allow the use of libwarc iterators described in SRS 16-20 in a variety of dynamic languages 碉緉?��nd Java v1.4 and earlier, using metaphors and paradigms familiar to those languages.","Definition: In this task, enable Libwarc bindings to support iterators in dynamic languages and Java 1.4 or earlier using native paradigms.
Emphasis & Caution: Iterator usage must match each language＊s conventions.
Things to Avoid: Do not force modern or incompatible language constructs."
The library and each tool or extension should be documented for developers and end users using man pages and other common forms of documentation.,Libwarc should come with developer guides and useful examples.,"Definition: In this task, provide developer guides and practical examples for Libwarc.
Emphasis & Caution: Documentation must be clear and usable.
Things to Avoid: Do not ship without examples."
"The functionality of the library should be exposed in a way that fits the metaphors and paradigms of the specific implementation language (C, Java, Python).",Communication and support should be provided to the open source community. This support must be provided for at least the duration of the project.,"Definition: In this task, provide communication and support to the open-source community throughout the project duration.
Emphasis & Caution: Support must last for the entire project period.
Things to Avoid: Do not discontinue support prematurely."
"WARC tools should be highly portable, run on at least a range of Linux/Unix platforms and XP, and be accompanied by man pages, build and installation guides, developer guides, etc.",Libwarc should come with manuals and build scripts,"Definition: In this task, include manuals and build scripts with Libwarc.
Emphasis & Caution: Build scripts must be functional.
Things to Avoid: Do not provide incomplete or broken scripts."
"WARC tools should be highly portable, run on at least a range of Linux/Unix platforms and XP, and be accompanied by man pages, build and installation guides, developer guides, etc.","Libwarc should be developed on GNU/Linux, Fedora 7","Definition: In this task, develop Libwarc on GNU/Linux Fedora 7.
Emphasis & Caution: Use Fedora 7 as the primary development environment.
Things to Avoid: Do not rely on unsupported platform-specific tools."
Communication and support should be provided to the open source community. This support must be provided for at least the duration of the project.,Python scripts should be implemented in conjunction with libwarc and make all functionality of libwarc and API available in Python.,"Definition: In this task, implement Python scripts that expose all Libwarc functionality and APIs.
Emphasis & Caution: Ensure complete feature coverage in Python.
Things to Avoid: Do not omit any Libwarc functions."
"WARC pecker shall be highly portable, running along a range of Linux/Unix platforms and XP as a minimum, together with piece pages, frame and installation guides, developer guides, etcetera","Libwarc shall roll_up and run below Solaris, AIX, MingW or other UNIX_system compliant system and may roll_up and run below Windows XP.","Definition: In this task, ensure Libwarc can build and run on Solaris, AIX, MinGW, other UNIX-compliant systems, and optionally Windows XP.
Emphasis & Caution: Maintain cross-platform portability.
Things to Avoid: Do not hardcode OS-specific assumptions."
Library functionality shall have APIs and dynamic language bindings to be made available AS software libraries for developers.,"Libwarc shall be made useable as a binary for at least GNU/Linux, FreeBSD, mack OS x and Windows XP.","Definition: In this task, deliver Libwarc as a usable binary for GNU/Linux, FreeBSD, macOS, and Windows XP.
Emphasis & Caution: Binaries must run on all listed platforms.
Things to Avoid: Do not limit binary support to a single OS."
"The library and to_each_one prick Beaver_State extension shall Be documented for developers and end users, using man pages and other common document forms.",Libwarc shall be transport with a manual and build handwriting,"Definition: In this task, deliver Libwarc with a user manual and build instructions.
Emphasis & Caution: Documentation must be complete and readable.
Things to Avoid: Do not omit manuals or build steps."
